"","User","Region","Tweet"
"1074","USER_1c8d2a8d","The Midland","  right!!He look like the type to bring us some nasty dirty ass weed..yuck..Reg makes me sick..my pretty lips won't touch it!"
"1075","USER_1c8d2a8d","The Midland","Uggghh...WTF is takin him so long wit my food..."
"1076","USER_1c8d2a8d","The Midland"," I'm still laughin at that shit!!! This bitch was bold as Fuck...I swear ima say that to a nigga..like where that's goin lol"
"1077","USER_1c8d2a8d","The Midland","RT : ""See u love tht nigga but tht BEEN my B*tch!!! And if u kissed tht nigga then u sucked my clit?!"" Hahaha"
"1078","USER_1c8d2a8d","The Midland","RT : "
"1079","USER_1c8d2a8d","The Midland","RT : "
"1080","USER_1c8d2a8d","The Midland"," ctfu..shut up fats"
"1081","USER_1c8d2a8d","The Midland","RT : They jus announced somebdys ride was outside "
"1082","USER_1c8d2a8d","The Midland","Lmao... mommy just said that everybody loves  because he has charisma && swag..my mom has also fell in love wit him..smh"
"1083","USER_1c8d2a8d","The Midland"," lol..he said Chaquita...as in the bananas"
"1084","USER_1c8d2a8d","The Midland","I can not stop listenin to this new Fab...my nigga went the Fuck in!!!"
"1185","USER_3d46686d","The Midland","HAPPY BIRTHDAY  !!!!!!!!!!!!!!!!!!"
"1186","USER_3d46686d","The Midland"," o ok yea thts gne b a tuffy tryna decide wat u gne get it a sculpture of!"
"1187","USER_3d46686d","The Midland","RT : The sun is out why the Fuck am i in this Damn library!&gt;&gt;Wat the sun mean??bouta b gne n a min!stay there n do sme work!!"
"1188","USER_3d46686d","The Midland","Bouta pull smethn lyk an all nighter to study for my last midterm..then I'm free at last!!"
"1189","USER_3d46686d","The Midland"," No I'm goin in right now!! I will sleep later!"
"1190","USER_3d46686d","The Midland","Salty I jus got the biggest mark on my phone when I jus dropped it!! Urrrrgggghhh if only I had a case"
"1191","USER_3d46686d","The Midland"," u not carryin nothin on the plane??"
"1192","USER_3d46686d","The Midland"," lol yea but its a real small one tho!"
"1193","USER_3d46686d","The Midland"," u went home already???"
"1194","USER_3d46686d","The Midland"," wat! I asked u did u leave already!"
"1195","USER_3d46686d","The Midland","RT :  aye Fab good lookin on makin dis mixtape my nigga! TINC2&gt;is u tryna say he look lyk fab terronn??"
"1196","USER_3d46686d","The Midland"," ey I tld dre we all gtta get together then...since we all bouta b dwn there!!"
"1197","USER_3d46686d","The Midland"," aww thanks Mal!!"
"1198","USER_3d46686d","The Midland"," uhm thts not tisha twitter name!! Its  homie..u jus tweeted the wrng person lil girl"
"1199","USER_3d46686d","The Midland"," wat is wrng wit u n nee nee..wat yal all sad about??"
"1200","USER_3d46686d","The Midland","Ugh these effin ppl n cleveland dnt kno how to drive! I'm nt even drivin n they pissin me off!glad I'm nt tho cuz I gt road rage!!"
"1201","USER_3d46686d","The Midland"," we didn't leave yet..we at severance! So wats up I'm inviting u now lol!!"
"1202","USER_3d46686d","The Midland"," alright I will sure do that wen I get bck!"
"1203","USER_3d46686d","The Midland"," r yal there yet??"
"1204","USER_3d46686d","The Midland","""I'm more than wat u bargain for..bt nothin less then real"""
"1205","USER_3d46686d","The Midland","At the airport waitn on    where yal whores at!!!"
"1206","USER_3d46686d","The Midland"," re add me on bbm dott I think I jus accidently deleted you!"
"1584","USER_7f5ce035","The Midland"," now y u wud u do such a thing??"
"1585","USER_7f5ce035","The Midland"," wuthu fonk mannn....yur weird ion want u as my kinfolk nomor!"
"1586","USER_7f5ce035","The Midland"," ummmm hey man that's nuffin 2do wif me"
"1587","USER_7f5ce035","The Midland","Oh no....I stay away from vines! RT :  heard thro the great vine lol"
"1588","USER_7f5ce035","The Midland","Ok that's it   road trip!  ill b dwn ther shortly 2 pluck theez ducks feathers den get "
"1589","USER_7f5ce035","The Midland","soooo basically Im still a liar? RT   Lol ok sorry for callin u a liar. U just like to fibb sometimes that's all lol"
"1590","USER_7f5ce035","The Midland","Bum! RT : First time gettin out the bed today smh I must b sick"
"1591","USER_7f5ce035","The Midland"," just jokes foo gahhhhhh leeeeeeee lol"
"1592","USER_7f5ce035","The Midland","Iz dat ryt? RT   i love how everyone is kinda in their own world..LMAO.they are totally not paying attention to us at all"
"1593","USER_7f5ce035","The Midland"," umm skew n werk lol no chikin tho"
"1594","USER_7f5ce035","The Midland"," lol u still n vegas??"
"1595","USER_7f5ce035","The Midland"," itscancellled??? I didn even kno smh....wuthu fonk wrong wit BET??? Evrytm a show gets "
"1596","USER_7f5ce035","The Midland"," old navy"
"1597","USER_7f5ce035","The Midland","Daz wut i 1a kno! RT : How low can u go ?"
"1598","USER_7f5ce035","The Midland"," lol u really love ariza huh"
"1599","USER_7f5ce035","The Midland"," dey wudn let me play reciever foo...even after I got a pic 4games in a row man..."
"1600","USER_7f5ce035","The Midland"," I didn even do nu n"
"1601","USER_7f5ce035","The Midland",""
"1602","USER_7f5ce035","The Midland"," r u still sick frend???"
"1603","USER_7f5ce035","The Midland",""
"1604","USER_7f5ce035","The Midland","*mouth dropped* RT : --honestly I wanna kill sum1... idk if thas a nice thing to say bt hell its the fckn truth..."
"1605","USER_7f5ce035","The Midland","YEHHHH we takin yall big men out early...wade gettin 20pts from thu freethrow line "
"1606","USER_7f5ce035","The Midland","stankmouth lol RT : Munching on these cheetoes in class"
"1607","USER_7f5ce035","The Midland","ROTFLMFBO RT : RT :  lol u lyk kobe??&lt;&lt;HELL NO Kobe can suck nuts"
"1608","USER_7f5ce035","The Midland","*deep sigh* maaan I don get off till 5ish inthu morning smh!"
"1609","USER_7f5ce035","The Midland"," lol so far...."
"1610","USER_7f5ce035","The Midland",""
"1611","USER_7f5ce035","The Midland"," ummm YES! hey mam...since wegot evry thing wrkd out....dooooo I get 2 try sum rice krispies???"
"1612","USER_7f5ce035","The Midland"," lol...dani ella....its me...dragon....nmh I'm kewul"
"1613","USER_7f5ce035","The Midland"," lol u shudu started throwin stuff"
"1614","USER_7f5ce035","The Midland"," smh....u 1a get sum fire crackers anblow dat mug up foo???"
"1615","USER_7f5ce035","The Midland"," soooo y is your name pepsi cola??"
"1616","USER_7f5ce035","The Midland"," soooo....your mor of a doctor pepper lady den??"
"1617","USER_7f5ce035","The Midland"," uben 2sleep yed???"
"1618","USER_7f5ce035","The Midland"," wuts wrong covergirl"
"1619","USER_7f5ce035","The Midland"," lol y ?"
"1620","USER_7f5ce035","The Midland","maaaan "
"1621","USER_7f5ce035","The Midland","its a lot of things u don't no ab me lol RT :  lmaoo I aint know u speak spanish"
"1622","USER_7f5ce035","The Midland",""
"1623","USER_7f5ce035","The Midland"," hello"
"1624","USER_7f5ce035","The Midland"," channel surfin wbu??"
"1625","USER_7f5ce035","The Midland"," ummm....chill till wrk...lol how's wrk goin 4 u?"
"1626","USER_7f5ce035","The Midland"," lol...wut u got planned??"
"1627","USER_7f5ce035","The Midland"," chillin till I goin at 9"
"1628","USER_7f5ce035","The Midland"," lol yea I hear u chum...wut u do for fun out ther??"
"1629","USER_7f5ce035","The Midland"," lol ima taker from u! lol jk"
"1630","USER_7f5ce035","The Midland","Yea RT : DiD YALL SEE THE BURiED LiFE WHEN THEY KRUMP DANCiN!? LMAO...WHiTE BOYS WENT iN! HAHA"
"1631","USER_7f5ce035","The Midland"," lol yea member we was doin thu whop at that dance u came 2?"
"1632","USER_7f5ce035","The Midland"," wut flavor??"
"1633","USER_7f5ce035","The Midland",""
"1634","USER_7f5ce035","The Midland","Is dat possible??? RT : Can I get a diet water?"
"1635","USER_7f5ce035","The Midland",""
"1636","USER_7f5ce035","The Midland"," wut up pint"
"1637","USER_7f5ce035","The Midland",""
"1638","USER_7f5ce035","The Midland"," she noteven playin ryt we playin chase an I'm countin an insteda her hidin she countin too smh....wuts dis girls deal??"
"1639","USER_7f5ce035","The Midland"," me no 1a make me own pancakes"
"1640","USER_7f5ce035","The Midland","HE GOT "
"1641","USER_7f5ce035","The Midland","smh...y uwanna go bak2 bein rude!? RT :  i WAS ASKiN U FOOL NOT ---&gt;EXCUSE MR. CARTERS IGNORANCE."
"1642","USER_7f5ce035","The Midland"," awww dats kewl...I wanna try dat 1day"
"1643","USER_7f5ce035","The Midland"," u won't find any"
"1644","USER_7f5ce035","The Midland"," soooo u didn get me any sonic??"
"1645","USER_7f5ce035","The Midland"," hi"
"1646","USER_7f5ce035","The Midland"," huh??"
"1647","USER_7f5ce035","The Midland","Is that ryt?? RT :  missessss youuuuu"
"2117","USER_8a417fb6","The Midland","Good morning twitter.........Ahhhhh.......wat a nite/morning lol"
"2118","USER_8a417fb6","The Midland","Should I make him put it in tha newspaper lol what????????"
"2119","USER_8a417fb6","The Midland","My raise jus snapped on my cuz I gat caught slippin wit da ex lol its my life&im livin it...."
"2120","USER_8a417fb6","The Midland","RT : If you find out the person you was fucking gave you H.I.V. it is nothing remotely cool about saying ""On To The Next One"""
"2121","USER_8a417fb6","The Midland","WoW my coz gat me weak talkin bout he was on Mocha Space lol shit sound funny as hell!! CTFU!!"
"2122","USER_8a417fb6","The Midland","Dis bum ass b!tch gone jump out da 2nd floor b4 ALL 3 her damn kids!!!!!!!!!!!! Ole raggedy ole bird ass hoe!!!"
"2123","USER_8a417fb6","The Midland","I love me yo...."
"2124","USER_8a417fb6","The Midland","lol escuse my spelling I'm tryna type 2fast on this dumb ass touchscreen!!"
"2125","USER_8a417fb6","The Midland","Wow...Thank God for a breed of chix lyk me!!N e way lol bout to take Jr2Chuck E Cheese talk 2u twitter faces later....&remember wat I said!!"
"2126","USER_8a417fb6","The Midland","RT : "
"2127","USER_8a417fb6","The Midland",""
"2128","USER_8a417fb6","The Midland"," Heeeey GM sweety!! = )"
"2129","USER_8a417fb6","The Midland","Morning Nore!!!!! : Good morning twietnam"
"2130","USER_8a417fb6","The Midland"," lol now that's classic!! = )"
"2131","USER_8a417fb6","The Midland","Shit grubbin on this breakfast n bed ha!! "
"2132","USER_8a417fb6","The Midland","Girl sausage, eggs, homefries, toast&gritz all "
"2133","USER_8a417fb6","The Midland","lol Strawberry lemonade koolaid lol : Lmao yass qurl lemme come qet a plate ! any drankk!? [ghetto tone]"
"2134","USER_8a417fb6","The Midland","RT : "
"2135","USER_8a417fb6","The Midland","Lol 1¢ sale?????? I'm goin in!!!!"
"2136","USER_8a417fb6","The Midland","Lol my typea chick!!! :  hahaha toss back 3-5 for me!! LOL Henny to b exact!!"
"2137","USER_8a417fb6","The Midland",""
"2138","USER_8a417fb6","The Midland","RT : "
"2139","USER_8a417fb6","The Midland","RT : "
"2140","USER_8a417fb6","The Midland","RT : "
"2521","USER_8363d8ef","The Midland"," I'm planning on it. Did it sell out?"
"2522","USER_8363d8ef","The Midland","Thx 2  I may need 2 try a Dunkin' Donuts waffle sandwich 4 breakfast! Great that's worth 4 hours of cardio! No yoga!!!"
"2523","USER_8363d8ef","The Midland"," I don't knw how I'm gonna sleep 2nite. OTC just doesn't work! I need like a whole bottle 2 fall asleep!"
"2524","USER_8363d8ef","The Midland"," Cool...I almost 4got "
"2525","USER_8363d8ef","The Midland"," Thx girl! I'm thinking keep it long 4 ""May Shows"" & chopping it 4 ""June Shows"". U knw 2 avoid looking 2 familiar ;)"
"2526","USER_8363d8ef","The Midland","  Ha! I'm putting my $$$ down that she does it! We need a Vegas spread on that!"
"2527","USER_8363d8ef","The Midland"," I just saw  & shots in d same tweet so that's what I instantly thought of ;)"
"2528","USER_8363d8ef","The Midland"," Work hard, party harder! We deserve 2 :)"
"2529","USER_8363d8ef","The Midland"," OMG Run DMC ! I think I need 2 start doing tracks & d roger rabbit 4 that!"
"2530","USER_8363d8ef","The Midland"," Magandgang gabi din sa iyo!"
"2531","USER_8363d8ef","The Midland","G'knighter again! Fo' real time :)"
"2532","USER_8363d8ef","The Midland"," I still have a taste for lumpia & almost went 2 get carry out of it for lunch :)"
"2533","USER_8363d8ef","The Midland","   Oh yeah! I saw that! :) Ur right then she wud know how it fits! Haha!"
"2534","USER_8363d8ef","The Midland"," Heehee :-)"
"2535","USER_8363d8ef","The Midland"," I'm here for entertainment & amusement purposes, keeps me occupied while I'm at work ;-)"
"2536","USER_8363d8ef","The Midland","RT : Playgirl has offered $20K to Jon Gosselin. Who wants to help pony up and pay him to keep his clothes on? I'm in."
"2537","USER_8363d8ef","The Midland"," I told my mom abt crispy pata  & now she wants 2 go try it :)"
"2539","USER_8363d8ef","The Midland",""
"2540","USER_8363d8ef","The Midland",""
"2541","USER_8363d8ef","The Midland"," I'm ""doo nin"" good since its Friday! How ya ""doo nin""? Luv ya bunches!!!"
"2542","USER_8363d8ef","The Midland"," I vote 4 body shots off u!!! I'll bring d liquor :)"
"2543","USER_8363d8ef","The Midland",""
"2544","USER_8363d8ef","The Midland","Will u meet me halfway?"
"2545","USER_8363d8ef","The Midland","LMFAO! Now I hv ""I'm inluv w/ a stripper"" stuck in my mind! RT : Don't remember anything but a stripper pole- uh oh.."
"2546","USER_8363d8ef","The Midland"," What cruise?!?!"
"2547","USER_8363d8ef","The Midland","Pancakes! RT : lol, whaa? RT : Yes!!! I can't wait! RT : Free 2-Day Maple Syrup Festival in Chicago - Mar 20-21"
"2548","USER_8363d8ef","The Midland","Seeing all d tweets of ppl out & about already is making me feel lazy. But I'll get over it. Ok, I'm over it :)"
