"","User","Region","Tweet"
"9676","USER_dfa2bf3d","Southwest","RT : Congrats private sector, you're supporting nearly half who work for govt, welfare recipients, and the poor souls on une ..."
"9677","USER_dfa2bf3d","Southwest"," ur so cute! He he... I remember the stuff in parens must b done 1st.. Then ... Duh LOL"
"9678","USER_dfa2bf3d","Southwest",""
"9679","USER_dfa2bf3d","Southwest","RT : RT : Mandatory reading to anyone wanting to know the truth about Islam.. all Oriana Fallaci books.."
"9680","USER_dfa2bf3d","Southwest","RT : I will compete against cowardly  in anything but beard trimming & lotion dispensing. View Full Acorn V ..."
"9681","USER_dfa2bf3d","Southwest","When you r stuck somewhere in a truck, little things mean a lot... I made my first icecube!! I'm so proud!"
"9682","USER_dfa2bf3d","Southwest","RT : The constant & progressive insinuation of Communist thought into our daily lexicon & lives has brought us 2 the brink of ruin."
"9683","USER_dfa2bf3d","Southwest","There's bound to be rough waters and I'm bound to take some falls but with the good Lord as my Captain, I'll make it thru them all..Garth B."
"9684","USER_dfa2bf3d","Southwest","RT : "
"9685","USER_dfa2bf3d","Southwest","RT : "
"9686","USER_dfa2bf3d","Southwest","RT : "
"9687","USER_dfa2bf3d","Southwest","RT : "
"9688","USER_dfa2bf3d","Southwest","RT : When the ACLU provides free legal service to thug who raped/killed your 8 yr old daughter. "
"9689","USER_dfa2bf3d","Southwest","RT : "
"9690","USER_dfa2bf3d","Southwest","RT : "
"9691","USER_dfa2bf3d","Southwest","RT : "
"9692","USER_dfa2bf3d","Southwest","RT : "
"9693","USER_dfa2bf3d","Southwest","RT : RT : "
"9694","USER_dfa2bf3d","Southwest"," what a precious face on your avi! Makes me think of GB's beautiful 'Victor' he dearly loves."
"9695","USER_dfa2bf3d","Southwest"," lol, haven't even started repairs... We tweet therefor we are"
"9696","USER_dfa2bf3d","Southwest","RT :  Let em protest! I'm sure if some scum came waiving a gun in their face askin 4 there $$ & some1 else pulls ..."
"9697","USER_dfa2bf3d","Southwest","RT : Defend teach-fisting2teens safeschoolczar, cover up ACORN sexslave vids & bash black h8crime victim earns  lov ..."
"9698","USER_dfa2bf3d","Southwest","RT : All eyes will be on the administration's decision on how to handle Gadahn. "
"9719","USER_0faebcb7","Southwest","RT : "
"9720","USER_0faebcb7","Southwest",""
"9721","USER_0faebcb7","Southwest","RT : Pahahaha RT : RT  "
"9722","USER_0faebcb7","Southwest"," how so?"
"9723","USER_0faebcb7","Southwest"," wth... he must've been real pussy to pass you a napkin asking for your number... LMGDAO"
"9724","USER_0faebcb7","Southwest"," go bruh!!!!"
"9725","USER_0faebcb7","Southwest",""
"9726","USER_0faebcb7","Southwest","RT  is it me or does alcohol make me wanna fuck everything &lt;&lt;&lt;&lt; LMAO get it together before you fuck that couch"
"9727","USER_0faebcb7","Southwest"," go the hell to bed... i swear you be tweetin for nothing... LMAO; still gots love for ya tho"
"9728","USER_0faebcb7","Southwest"," you're crazy"
"9729","USER_0faebcb7","Southwest","RT  I want some gum! &lt;&lt;&lt; I got some"
"9730","USER_0faebcb7","Southwest"," if you fo plan to buy in TN my dad could probably set you with sone good sellers"
"9731","USER_0faebcb7","Southwest","RT  &lt;Mm. I deserve a pat on the back for that one. = ) &lt;&lt;&lt; pat pat"
"9732","USER_0faebcb7","Southwest"," hey love! What's going on?"
"9733","USER_0faebcb7","Southwest","alice in wonderland was a pretty good movie. A whole bunch of kids were there. Lol. I love kids"
"9734","USER_0faebcb7","Southwest","chilling at the crib"
"9735","USER_0faebcb7","Southwest"," LMAO "
"9738","USER_0faebcb7","Southwest","RT  Nuvo, Hipnotic, and CoConut rum... Yerp. Thas it. &lt;&lt;&lt;&lt; aye!!!!!!!!!!!!"
"9739","USER_0faebcb7","Southwest","Question to my "
"9740","USER_0faebcb7","Southwest"," goodmorning!"
"9741","USER_0faebcb7","Southwest"," goodmorning!!"
"9742","USER_0faebcb7","Southwest","Back hurts!!!"
"9743","USER_099db2a2","Southwest"," its suppose to rain this weekend"
"9744","USER_099db2a2","Southwest"," ya me too I figured let her rest"
"9745","USER_099db2a2","Southwest",""
"9746","USER_099db2a2","Southwest","Bumpin  cd DOPE "
"9747","USER_099db2a2","Southwest","Which one of ya'll???"
"9748","USER_099db2a2","Southwest","Traffic on the freeway makes no damn sense"
"9749","USER_099db2a2","Southwest"," violets at the dealer you come over or come get me ;o)"
"9750","USER_099db2a2","Southwest","RT : "
"9751","USER_099db2a2","Southwest",""
"9752","USER_099db2a2","Southwest","RT me too : WTF....... I HAVE INSOMNIA!!!!! NEED SOME HELP GOING MIMI'S!!!!!"
"9753","USER_099db2a2","Southwest","I'm hauling ass in my moms car bwahahahaaaahahahaaaaa"
"9754","USER_099db2a2","Southwest","Imma get drunk tonite since todays my friday"
"9755","USER_099db2a2","Southwest","RT frys has juanita canned menudo its bomb : Anybody know where they sell "
"9756","USER_099db2a2","Southwest","RT :  Son! get emmmmmm lmao"
"9757","USER_099db2a2","Southwest"," ya I said something to her. I said if that was her intention she's SICK in the head!"
"9758","USER_099db2a2","Southwest","RT  What a bitch she aint worth u messn school up for her sorry ass  bitch in class is so lucky I havent beat her ass"
"9759","USER_099db2a2","Southwest","RT : i just sold myself for a P.E salary postion, (god bless me with this job PLZ) "
"9760","USER_099db2a2","Southwest","RT :  &lt;---Thanks doll!! Nope never met....need to get   and us two together for a seesh =)"
"9761","USER_099db2a2","Southwest","Dude my bestie better love me, I'm walking over there lot! I figured it would at least work out my legs! Haha"
"9762","USER_099db2a2","Southwest","RT lol :  RIGHT!! Now i gotta watch da karate kid!!! lmao"
"9763","USER_099db2a2","Southwest","RT Fuck that an "
"9764","USER_099db2a2","Southwest"," hmmmm I might take you up on that I gotta see something real quick ill text you"
"9765","USER_099db2a2","Southwest","RT : "
"9766","USER_099db2a2","Southwest",""
"9767","USER_099db2a2","Southwest","I want to go to the ocean!"
"9768","USER_099db2a2","Southwest","RT we have flirty girl fitness it SUCKS : Yoga?? Pilates?? Flirty Girl Fitness???"
"9769","USER_099db2a2","Southwest","RT yup well I wanna take violet but wanna go w/you guys  Whooop u comin wit us lol RT  Yeah tomorrows the car show"
"9770","USER_099db2a2","Southwest","RT  RT  if u get w/a mate who cheated on their mate u'll be with a mate who cheats on their mate ("
"9771","USER_099db2a2","Southwest","RT sounds wonderful  Ay home sweet home bout to light this fireplace then spark this firelog hopefully go back to bed "
"9772","USER_099db2a2","Southwest"," I have the garage door open lol but it does get hot boxed :o)"
"9773","USER_099db2a2","Southwest","Ughhhh I'm being lazy, just wanna lay in bed watch movies eat munchies and puff!"
"9848","USER_63e6ed45","Southwest","Ahh fckkk my nose piercing closed.... I got a solution for that though haha"
"9849","USER_63e6ed45","Southwest","Mmmm this kid has thee sexiest chest tat =P"
"9850","USER_63e6ed45","Southwest"," yeah probably if your 21 lol and I'm not quite there yet ""/"
"9851","USER_63e6ed45","Southwest",""
"9852","USER_63e6ed45","Southwest",""
"9853","USER_63e6ed45","Southwest"," lol me either & I never will!!! People need to re-establish their morals"
"9854","USER_63e6ed45","Southwest",""
"9855","USER_63e6ed45","Southwest","I wish ""someone"" was here so that I could surprise them with breakfast in bed =) ahaha"
"9856","USER_63e6ed45","Southwest","Amanda needs a date for the game tonight (="
"9857","USER_63e6ed45","Southwest","haha yeah whoever marries me will be a lucky man too!! what's the best thing you can cook? "
"9858","USER_63e6ed45","Southwest","Your cam froze and that's what happenss ""/ "
"9859","USER_63e6ed45","Southwest","I get so annoyed seeing him on my timeline... I think I need to solve this ""D"
"9860","USER_63e6ed45","Southwest","NEW NUMBERRRRR =) Tonight will now be amazing"
"9861","USER_63e6ed45","Southwest"," that's sick, I'm jealous ""/ it's chill, thankfully we have some nice weather but I love it"
"9862","USER_63e6ed45","Southwest","ishhh I have to start getting readyyyyy!!!"
"9863","USER_63e6ed45","Southwest",""
"9864","USER_63e6ed45","Southwest",""
"9865","USER_63e6ed45","Southwest","How you got it on lock when I got the key? That means possibly one of us is lyin’"
"9866","USER_63e6ed45","Southwest","Damnit my boo thang is wearing sandalssss noooooo. "
"9867","USER_63e6ed45","Southwest","Honest to god, I HATE being home alone.... I need to get myself dressed and out this big lonely house lol"
"9868","USER_63e6ed45","Southwest"," No Wes it is not... I'm sure you'll meet someone there lol"
"9869","USER_63e6ed45","Southwest","Damn I swear to you this weekend is one that I WONT remember haha."
"9870","USER_63e6ed45","Southwest"," I kno......."
"9871","USER_63e6ed45","Southwest","Followers talk to meeeeee &lt;333 gracias"
"9872","USER_63e6ed45","Southwest",""
"9873","USER_63e6ed45","Southwest",""
"9874","USER_63e6ed45","Southwest"," gross, who would wanna talk to you ^_^ lol I'm kiddinggggg"
"9875","USER_63e6ed45","Southwest",""
"9876","USER_63e6ed45","Southwest","Lol ummmm I don't text people first.... Just a "
"9877","USER_63e6ed45","Southwest"," oh my goddddd. =P Yeah my "
"9878","USER_63e6ed45","Southwest","GOODMORNING TWIT FAM &lt;333"
"9879","USER_63e6ed45","Southwest","I hope some of my followers actually speak up today. You know I got nothing But love for you lol"
"9880","USER_63e6ed45","Southwest"," yummm that sounds good right now!!! Save me someeee =) lol"
"9881","USER_63e6ed45","Southwest",""
"9882","USER_63e6ed45","Southwest","Haha whyyyyyyyyyy me?!? Mmmmm life is amazing =)"
"9883","USER_63e6ed45","Southwest","Ugh why bother anymore?!?!?"
"9884","USER_63e6ed45","Southwest","Now I've done had lots of relationships, aint none of them ever added up to shit"
"9885","USER_63e6ed45","Southwest",""
"9886","USER_63e6ed45","Southwest"," I'm amazing. You?"
"9887","USER_63e6ed45","Southwest",""
"9888","USER_63e6ed45","Southwest","I am tired & am in need of a nap/cuddling lol =)"
"9889","USER_63e6ed45","Southwest","AIM ---&gt; sweetl0ve0036"
"9890","USER_63e6ed45","Southwest","Someone just asked me if i was single... I think ima say no just to be mean hahaha"
"9891","USER_63e6ed45","Southwest",""
"9892","USER_63e6ed45","Southwest"," nothing I feel like shit & ain't in the mood for NOTHING"
"9893","USER_63e6ed45","Southwest",""
"9894","USER_63e6ed45","Southwest","I seriously feel sooooooooooo sick. Burrr"
"9895","USER_63e6ed45","Southwest","Thank God for another day of life &lt;333"
"9896","USER_63e6ed45","Southwest"," well, well, well. Look at mr astro boy looking all sexified in his new picture lol =P"
"9897","USER_63e6ed45","Southwest"," Dang your set!! The hard part will be choosin just ONE."
"13977","USER_42d169f1","Southwest"," Ya that movie is I waiting for it to hit blu-ray Sho Nuff lol"
"13978","USER_42d169f1","Southwest","RT :  catchin bullets with his teeth- ""Can u teach me some moves"" LOL"
"13979","USER_42d169f1","Southwest"," Hey my man, what it look like? LOL"
"13980","USER_42d169f1","Southwest","Ok so I'm work n have not got a call for an hr n this rep calls our company n it says were closed n then told the boss- like killurself"
"13981","USER_42d169f1","Southwest"," LMAO that is too funny I'm trying to get mad cut up for this summer I'm done lifting heavy all cardio"
"13982","USER_42d169f1","Southwest"," lmao man if I get abs its a wrap"
"13983","USER_42d169f1","Southwest","RT :  dats right jayhawks !!!-Yup Yup"
"13984","USER_42d169f1","Southwest"," Anytime =)"
"13985","USER_42d169f1","Southwest","I think I'm going to buy my momma wizard of oz they have it real cheap on blu-ray its one of our favs "
"13986","USER_42d169f1","Southwest","RT : "
"13987","USER_42d169f1","Southwest","Out the gym burned 700 calories yes sir"
"13988","USER_42d169f1","Southwest"," LMAO actually its 11:19 am thank u"
"13989","USER_42d169f1","Southwest"," Well I'm on a free trial right now but its gng to be $16.99 a month that includes blu-ray without blu-ray then its $13.99 a month"
"13990","USER_42d169f1","Southwest"," LMAO thanks for telling the truth"
"13991","USER_42d169f1","Southwest"," Nothing much man getting ready for this show tomorrow"
"13992","USER_42d169f1","Southwest"," Glendale Community College tomorrow at 7pm u should come through its a free event"
"13993","USER_42d169f1","Southwest","RT :  what's good, tonights the talent show?- yup sure is"
"13994","USER_42d169f1","Southwest","I have to say that ABDC was good last night"
"13995","USER_42d169f1","Southwest","Oh well didn't win but shout out to all my twitter fam n the bldg for showing me luv n support I really appreciate it big time"
"13996","USER_42d169f1","Southwest"," Jus playing I hope everything was ok though"
"13997","USER_42d169f1","Southwest","I love youtube ppl put some of the best vids on here even tube8.com is great lol"
"13998","USER_42d169f1","Southwest","Lunch time"
"13999","USER_42d169f1","Southwest","Watching predator vs aliens at work i love this movie I think I'm going to buy it"
"14000","USER_42d169f1","Southwest","RT : (rule I live by) RT : Make Your $$$ don't let it make YOU!- We be Clubbin lol"
"14001","USER_42d169f1","Southwest","  - Its very true I hope all of u have a blessed day"
"14002","USER_42d169f1","Southwest","Has anyone seen Alice In Wonderland in 3-D is it dope?"
"14003","USER_42d169f1","Southwest"," Oh thats whats up then thanks for the info =)"
"14004","USER_42d169f1","Southwest"," Ya I can't wait to see it today"
"14005","USER_42d169f1","Southwest"," LOL I'm about to see it today"
"14006","USER_42d169f1","Southwest"," lol Exactly =)"
"14007","USER_42d169f1","Southwest"," Ya we should"
"22438","USER_44a6127d","Southwest"," what's good tonight in vegas"
"22439","USER_44a6127d","Southwest"," my man u need to be here in vegas!"
"22440","USER_44a6127d","Southwest"," THIS DUDE JUST FINALLY GOT UBER TWITTER I CREATED A MONSTER!!! AHHHHHHHH!!"
"22441","USER_44a6127d","Southwest","Everyone bug  doesn't know how to use ubertwitter and he's getting frustrated!!"
"22442","USER_44a6127d","Southwest"," lol yea man!! We will tear up the vegas scene!!"
"22443","USER_44a6127d","Southwest","THESE PEOPLE ARE ANNOYING HERE AT PALAZZO!! IMA SLAP SOMEONE TONIGHT!!"
"22444","USER_44a6127d","Southwest","THIS GIRL LOOKS LIKE SHE CAME OUT OF ALICE AND WONDERLAND MOVIE! SUPER PSYCHADELIC!!"
"22445","USER_44a6127d","Southwest","CALI FINEST AND KING CALI RUNNIN VEGAS!!"
"24619","USER_0155216d","Southwest"," I just might have to check it out!  was my fave last year on american idol :)"
"24620","USER_0155216d","Southwest"," lol guess who just dm'd me?"
"24621","USER_0155216d","Southwest"," are you officially done w/ the obnoxious roommate?"
"24622","USER_0155216d","Southwest"," yeah, it was a long time coming...zumba is fun, but a little different in my room than at the gym lol"
"24623","USER_0155216d","Southwest"," can I be your lucky "
"24624","USER_0155216d","Southwest"," you do? What's that?"
"24625","USER_0155216d","Southwest"," aren't you going to jay leno tonight, too?"
"24626","USER_0155216d","Southwest"," hello from work...happy HUMP day!"
"24627","USER_0155216d","Southwest"," does that make you a  girl now? =p"
"24628","USER_0155216d","Southwest"," I didn't win the powerball...but neither did anyone else...it's up to $139 mil"
"24629","USER_0155216d","Southwest",""
"24630","USER_0155216d","Southwest"," looking forward to it :)"
"24631","USER_0155216d","Southwest"," you looked sooo happy! You were glowing ;)"
"24632","USER_0155216d","Southwest"," I think it's beer-thirty somewhere lol!"
"24633","USER_0155216d","Southwest"," haha...you were included in a "
"24634","USER_0155216d","Southwest"," JAYLIGULA!!! Happy weekend!!"
"24635","USER_0155216d","Southwest"," that's pretty thoughtful of ya!"
"24636","USER_0155216d","Southwest"," gooooooood night!"
"24637","USER_0155216d","Southwest"," sorry...I fell asleep shortly after I got home last night."
"24638","USER_0155216d","Southwest"," idk...he'll be checking in on her"
"24639","USER_0155216d","Southwest"," yikes! $175?!?!"
"24640","USER_0155216d","Southwest"," that cost is excessive in my opinion..."
"24641","USER_0155216d","Southwest"," waiting for jodi to get here for lunch...looking forward to your email :)"
"24642","USER_0155216d","Southwest","Haha I love getting carded...for LOTTERY tickets!"
"24643","USER_0155216d","Southwest"," kid rock has a cruise in april ;)"
"24644","USER_0155216d","Southwest"," yeah, but I'm 30! Lol"
"24645","USER_0155216d","Southwest"," have you been getting some dm's from jon?"
"24646","USER_0155216d","Southwest"," how about a group twug?   "
"24647","USER_0155216d","Southwest"," yeah, uh huh...haha"
"24648","USER_0155216d","Southwest"," you're welcome...good luck! Lol"
"24649","USER_0155216d","Southwest"," well, who wouldn't want to follow a tampon? =p"
"24650","USER_0155216d","Southwest"," ???"
"25359","USER_da32f343","Southwest","Sooo I'm watching tv and these people dress their little kids up for a beauty pagent I think its horrible to make ur little girl do that"
"25360","USER_da32f343","Southwest","I just wanted to tell  nut&&chocolate with pow pow and a tad of elpalmpre love u"
"25361","USER_da32f343","Southwest","I'm never going to miss work I hate this feeling"
"25362","USER_da32f343","Southwest","In the new boyzz song turnt they promote safe sex hahaha"
"25363","USER_da32f343","Southwest"," text me boo 5825388"
"25364","USER_da32f343","Southwest","I hate premium text messages"
"25365","USER_da32f343","Southwest"," I just vwanna be a baby girl"
"25366","USER_da32f343","Southwest"," hahaha what would u do if I was looking fresh like that"
"25367","USER_da32f343","Southwest",""
"25368","USER_da32f343","Southwest"," I might have to judge u a tad. I mean I know I thought I was a swapmeet bbygrl earlier but this haha intense"
"25369","USER_da32f343","Southwest"," hahaha wait ur talking bout alice and wonderland"
"25370","USER_da32f343","Southwest","Hahaha  try to save me money but I couldn't turn down the bell"
"25371","USER_da32f343","Southwest","I have a good feeling bout this spring break and summer:))) &lt;3"
"25372","USER_da32f343","Southwest"," wtf this movie better be epic"
"25373","USER_da32f343","Southwest","  hahaha. U would think. Its dissapointing when ur trying to conserve hot sauces so each of ur items get some"
"25374","USER_da32f343","Southwest","Where the eff is  haha she ims me I text her when I wake up and she is never writes back miss u babe"
"25375","USER_da32f343","Southwest","  I can't eat crunchy its messy hahaha."
"25376","USER_da32f343","Southwest","  either way I make a mess haha. I dropped sauce on my shirt aghh hahaha"
"25377","USER_da32f343","Southwest"," hahahah I can be it can be dangerous"
"25378","USER_da32f343","Southwest","  isn't atomic hot hot?"
"25379","USER_da32f343","Southwest"," mmmm that always hits the spot"
"25380","USER_da32f343","Southwest"," dr.pepper is my favorite drank"
"25381","USER_da32f343","Southwest"," I want a 40 hahaaha"
"25382","USER_da32f343","Southwest","Hahaha what were u guys doing at the bus stop hahahahaha"
"25383","USER_da32f343","Southwest"," take a shot hahaha"
"25384","USER_da32f343","Southwest"," where r u"
"25385","USER_da32f343","Southwest","fuck it!!!!"
"25386","USER_da32f343","Southwest","RT : When love feels easy, you ain't in love! "
"25387","USER_da32f343","Southwest"," the one we were talking bout?"
"25388","USER_da32f343","Southwest","Waiting for my mom in best buy"
"25389","USER_da32f343","Southwest",""
"25390","USER_da32f343","Southwest"," I don't do things for slackers"
"25391","USER_da32f343","Southwest"," hahahahaha precious tweet I laughed"
"25392","USER_da32f343","Southwest","feenin to nap =))"
"25393","USER_da32f343","Southwest"," hahaha I don't even call my svc provider half the time"
"25394","USER_da32f343","Southwest"," did u go out last night? This lady is chattin it up with me bout voicemail"
"25512","USER_f6bc7f85","Southwest","Aww it's always good to see AASC kids lol..it's game time tho"
"25513","USER_f6bc7f85","Southwest"," I guess"
"25514","USER_f6bc7f85","Southwest"," lol tisk tisk..hard headed"
"25515","USER_f6bc7f85","Southwest","Today is the day...North vs Chavez...5 A1 STATE TITLE at ASU game at 7 45"
"25516","USER_f6bc7f85","Southwest"," lol that sounds hella nasty"
"25517","USER_f6bc7f85","Southwest"," what's good fam...you ready for playoffs?"
"25518","USER_f6bc7f85","Southwest",""
"25519","USER_f6bc7f85","Southwest","just one of them nights... "
"25520","USER_f6bc7f85","Southwest",""
"25521","USER_f6bc7f85","Southwest",""
"25522","USER_f6bc7f85","Southwest",""
"25523","USER_f6bc7f85","Southwest"," take me I wanna see her 2!!"
"25524","USER_f6bc7f85","Southwest","Lmao mrs.Grbic is in a damm mouth mask"
"25525","USER_f6bc7f85","Southwest","RT :  is wearing a ''this is my fist pumping shirt''. Haha, This is why i love him. FIST PUMP LIKE A CHAMP!"
"25526","USER_f6bc7f85","Southwest","RT : why did that girl from Baylor punch that other girl like that wow..."
"25527","USER_f6bc7f85","Southwest"," make a decision yet?"
"25528","USER_f6bc7f85","Southwest"," good look on the follow fam!"
"25529","USER_f6bc7f85","Southwest"," it's all good :)"
"25530","USER_f6bc7f85","Southwest","At home chillin!"
"25531","USER_f6bc7f85","Southwest","RT : Diana :) &lt;= ......"
"25532","USER_f6bc7f85","Southwest"," always always!! And I tweet...quite often"
"25533","USER_f6bc7f85","Southwest"," ha.."
"25534","USER_f6bc7f85","Southwest","RT : got a gig 2morrow my first gig yeaaaaaaaaaaaaaaaaaaaaaaaa! lolz &lt;== congrats :)"
"25535","USER_f6bc7f85","Southwest"," haha....SIKE you ain't all that"
"25536","USER_f6bc7f85","Southwest"," LETS GO!! lol she got a black doctor"
"25537","USER_f6bc7f85","Southwest"," lol who's winning?"
"25538","USER_f6bc7f85","Southwest"," because who else can Dance that's a famous woman?"
"25539","USER_f6bc7f85","Southwest","RT : "
"25540","USER_f6bc7f85","Southwest","But...goodmorning :)"
"25541","USER_f6bc7f85","Southwest","RT : "
"25542","USER_f6bc7f85","Southwest","      &lt;== "
"25543","USER_f6bc7f85","Southwest"," &lt;== "
"25544","USER_f6bc7f85","Southwest","In photo class ...ish is wack"
"25545","USER_f6bc7f85","Southwest","And "
"25546","USER_f6bc7f85","Southwest"," haha bro!! Cheer comp downtown !! Free"
"25547","USER_f6bc7f85","Southwest"," yea...Ima ask Zack to drive! Lol"
"25548","USER_f6bc7f85","Southwest"," me you Zach Akil I think..haha gotta tell you bout Chantel from fashion square to!"
"25549","USER_f6bc7f85","Southwest"," I sent them in DM"
"25550","USER_f6bc7f85","Southwest"," what happened"
"25551","USER_f6bc7f85","Southwest","Hotter than a street light :) "
"25552","USER_f6bc7f85","Southwest"," how was the rave"
"25553","USER_f6bc7f85","Southwest"," oo and bout "
"25554","USER_f6bc7f85","Southwest"," ????"
"25555","USER_f6bc7f85","Southwest",""
"25556","USER_f6bc7f85","Southwest","RT : every tweet may be my last =[ &lt;== you gettin locked up like Wayne or something"
"25557","USER_f6bc7f85","Southwest","RT : grey's anatomy, rain, cleaning, country music ♥ &lt;==definition of "
"25558","USER_f6bc7f85","Southwest"," common tank the big black dude from green mile..no one that important lol"
"25559","USER_f6bc7f85","Southwest"," he was talkin to her the WHOLE time!!! Lol I was tryin so damm hard to get her but he was blockin"
"26393","USER_e9b35ab2","Southwest","RT : FOLLOW THE CUTiE  soon she gon be known as da hottie in them sweats lol jp follow her&lt;lol thanks"
"26394","USER_e9b35ab2","Southwest","Ugh I always end up watchin Planet Earth... Its so educational I can't turn the channel lol"
"26395","USER_e9b35ab2","Southwest","RT : Everyone Follow my home skilit biscuit 'Booty-Licious Tootsie Pop'  she's down like a clown Charlie brown lmao"
"26396","USER_e9b35ab2","Southwest"," Hahahaha ok I got u"
"26397","USER_e9b35ab2","Southwest","RT :  no... I'm just a hungry person... As I like to say.. "" I don't eat to live, I live to eat"" lmao!"
"26398","USER_e9b35ab2","Southwest"," Lol aww man now I gotta put it again"
"26399","USER_e9b35ab2","Southwest","RT : Alice in Wonderland highkey looks scary.. i dnt think i wna watch it no more -_-&lt;I juss told  that 2day"
"26400","USER_e9b35ab2","Southwest","RT :  bahahhahahha against each other? or against other ppl?&lt;Uhhh good question haha"
