"","User","Region","Tweet"
"5908","USER_26d7e6c4","The North","I wonder if this has anything to do with our bbm conversation.. Haha RT : "
"5909","USER_26d7e6c4","The North","I get to party with sadd members, yay me! Not"
"5910","USER_26d7e6c4","The North","Boots and shorts outside, smart ashley"
"5911","USER_26d7e6c4","The North","RT : Love is a beautiful lie which most prefer when the truth hurts."
"5912","USER_26d7e6c4","The North"," not for me"
"5913","USER_26d7e6c4","The North","These play needs to be over so we can go to Leos."
"5914","USER_26d7e6c4","The North","The stars look so pretty tonight"
"5915","USER_26d7e6c4","The North","Home alone, its pocket time."
"5916","USER_26d7e6c4","The North","Its a sunglasses weekend "
"5917","USER_26d7e6c4","The North","bitches aint shit, mother nature was a stripper"
"5918","USER_26d7e6c4","The North","I missed 1500 too, I'm not good at keeping track"
"5919","USER_26d7e6c4","The North"," hecky naw"
"5920","USER_26d7e6c4","The North","Rayman Morgan,"
"5921","USER_26d7e6c4","The North","Raymar Morgan *"
"6026","USER_bdeb6abd","The North"," lol ok girl! And I have to tell you something hehehe!"
"6027","USER_bdeb6abd","The North","Let me skool yall on how to say my got damn name! Its Kenitra Not Kanitra! Thank you!"
"6028","USER_bdeb6abd","The North","Did u save me some? RT : I Just had some bomb chicken"
"6029","USER_bdeb6abd","The North"," its a song that shot bang"
"6030","USER_bdeb6abd","The North","Ok she snappen with her flow!!!"
"6031","USER_bdeb6abd","The North","Wu-tang in this thang well one of them niggas lmao! Plz don't ask me who tho! Lmao"
"6032","USER_bdeb6abd","The North","Phone dyin!"
"6033","USER_bdeb6abd","The North","I know your not fuckin sleep young man!"
"6034","USER_bdeb6abd","The North","Going home to sleep my life away!"
"6035","USER_bdeb6abd","The North","Yes! We gone have a ball more more fun then last night RT :  LMAO yeah I'm in there tho lol"
"6036","USER_bdeb6abd","The North"," no I didn't go yall ran to fast for me by rhe time I seen yall yall was on stage to the back!"
"6037","USER_bdeb6abd","The North","Idk nada bout that lol RT :  Well I went to the Glow In The Dark Tour 2 years back!!!"
"6038","USER_bdeb6abd","The North"," I'm going to need a cd with  song asap mammas! And my back feels 2% better!"
"6039","USER_bdeb6abd","The North"," mee too hehehe!"
"6040","USER_bdeb6abd","The North","I need some type of pain meds now! And WTF! Is Up with me and sneezing UGH!"
"6041","USER_bdeb6abd","The North"," what's the web site we listen to when we be at work!"
"6042","USER_bdeb6abd","The North"," lmao hahaha to bad you or me don't! Lol so get ya wacka on then lmao!"
"6043","USER_bdeb6abd","The North"," "
"6044","USER_bdeb6abd","The North",""
"6045","USER_bdeb6abd","The North",""
"6046","USER_bdeb6abd","The North",""
"6047","USER_bdeb6abd","The North",""
"6048","USER_bdeb6abd","The North",""
"6049","USER_bdeb6abd","The North"," hahahah you done pissed the barbies off lmao!"
"6050","USER_bdeb6abd","The North","Do anyone know where I can get glass jars from or any kind of jars I'm tryin to make lipgloss with my girls group!"
"6051","USER_bdeb6abd","The North","O ok thanks! RT :  any grocery store ...they sell the for pickling or like salsa"
"6052","USER_bdeb6abd","The North","Amen! To that! RT : I'm immune to haters"
"6053","USER_bdeb6abd","The North"," run gabby run say no to drugs!!!"
"6054","USER_bdeb6abd","The North"," o ok thanks I'll go look this weekend!"
"6055","USER_bdeb6abd","The North","O and be in school!!!!! Check me out! Lol"
"6056","USER_bdeb6abd","The North","Sorry yall I got the song ""Never"" by  for some odd reason lmao!"
"6057","USER_bdeb6abd","The North"," I'm going to mctc for 2 years then I pray to go the U of M"
"6058","USER_bdeb6abd","The North"," yeah and thanks!"
"6059","USER_bdeb6abd","The North","Took an advil and my co work went to get me something to eat but I think I really just fucked my back up! Ugh at work in tear not good look!"
"6060","USER_bdeb6abd","The North","True wayyyyy funny! RT :   The 1st one was better!"
"6061","USER_bdeb6abd","The North","ATL Is Lookin Like A NO! Right Now! Tear :("
"6062","USER_bdeb6abd","The North","Imma go to work early again today! Need the hours! So let me get dress and do my hair! "
"6063","USER_bdeb6abd","The North",""
"6064","USER_bdeb6abd","The North",""
"6065","USER_bdeb6abd","The North",""
"6066","USER_bdeb6abd","The North","RT : "
"6067","USER_bdeb6abd","The North","I Feel Good Like The Moon Is Shining Just For Me. Tonight I'm Fly As I Can Be.Don't You Try And Bring Me Down Tho Its Not Like U Chould!"
"6068","USER_bdeb6abd","The North","Aint he tho! RT : RT   Ur not the first girl to say I was cute. {Hahahaha....ur so cocky! Mr.Cork!}"
"6069","USER_bdeb6abd","The North"," you have a bow tat?"
"6070","USER_bdeb6abd","The North"," lmao they was like ur a diva u should know these things I said yea your right if one of our dj's was dj'n it I would dur!"
"6071","USER_bdeb6abd","The North","We havin a ball with this phootshop!"
"6072","USER_bdeb6abd","The North","Say Dat Lmao!RT : "
"6073","USER_bdeb6abd","The North","Doing this Ymca App online need to keep two jobs this summer! "
"6074","USER_bdeb6abd","The North","Take a pic hahaha! RT : This lady in wal-mart got on soft bottom stilettos."
"6075","USER_bdeb6abd","The North"," hey they way she took to get to where I needed to be was not ur every day way lmao!"
"6076","USER_bdeb6abd","The North"," your not follow me!"
"6077","USER_bdeb6abd","The North","Up from my nap clean my room and get ready for work!"
"6078","USER_bdeb6abd","The North",""
"6079","USER_bdeb6abd","The North"," aww u poor thing I done had that 2days in a row at work my co- worker who is like my big bro be bringin it for me! :)"
"6080","USER_bdeb6abd","The North","On the bus with with one of the bouncer that work at karma hahahaha! So you got me on v.I.p right him said yea haha! told yall I run karma"
"6081","USER_bdeb6abd","The North"," what u wearing tonight?"
"6082","USER_bdeb6abd","The North"," ok just hit me up!"
"6083","USER_bdeb6abd","The North"," yeah."
"6084","USER_bdeb6abd","The North","RT : "
"6085","USER_bdeb6abd","The North"," lol that my ish only in the club i be gettin it like try it out try it out hahahaha!"
"6086","USER_bdeb6abd","The North","Kick him out by beyonce is my song!!!"
"6087","USER_bdeb6abd","The North"," girl it really is!!!!"
"6088","USER_bdeb6abd","The North","Plz don't call me babe I'll call you.don't mean to hurt ya feelings but I got a lot to do!"
"6089","USER_bdeb6abd","The North","I know way to many people here right now that I didn't know last year WHO THE FUCK ARE YALL! This shit bang!"
"6090","USER_bdeb6abd","The North","Ewww  you should see these loser tryin to holla at us fail! Lmao talkin bout they d boys! Hahaha!"
"6091","USER_bdeb6abd","The North","I didn't miss it how you miss it! RT : Mad as hell I missed ""Bow"" 2nite...smh...paccd ass karma..."
"6092","USER_bdeb6abd","The North"," cute pic best friend!"
"6093","USER_bdeb6abd","The North",". Lmao hahahahaha! "
"6094","USER_bdeb6abd","The North"," lmao ok if you say so lmao but no u can tell u have leggins on lol imma need to get me some in that color lol"
"6095","USER_bdeb6abd","The North"," yes! Not drunk in the club having fun that's wats up I 2nd that! Love ya mammas!"
"6096","USER_bdeb6abd","The North"," lol wow gabby and that ish bang we and  was gettin it!"
"6097","USER_bdeb6abd","The North"," lol hahahaha!"
"6098","USER_bdeb6abd","The North"," you welcome!"
"6099","USER_bdeb6abd","The North","What u talkin boutRT :  girl they breakfest is the shit! lol"
"6100","USER_bdeb6abd","The North"," thanks I try lol hehehe but yeah I don't wanna hear you talk like that again!"
"6101","USER_bdeb6abd","The North"," girl I loved her and her song strong enough people don't believe me but most of her songs waa bout god! She dope! I miss that cd"
"6102","USER_bdeb6abd","The North"," lol thanks! And yes! Cold!"
"6103","USER_bdeb6abd","The North","O and people help my mom and dad pay my doctor's bill one. I just opened. A lot of money!!! In case I don't makin outta waka alive! Lol"
"6104","USER_bdeb6abd","The North","Nope you are not alone! RT : man. am i the only one that hates how long it takes for a blackberry to turn on?? smh."
"6105","USER_bdeb6abd","The North"," ok I wont"
"6106","USER_bdeb6abd","The North","But 1st let me clean my room its a fuckin mess dresses every where!"
"6107","USER_bdeb6abd","The North","Power nap! See yall at 3pm"
"7730","USER_dd7199d8","The North","well shit"
"7731","USER_dd7199d8","The North","Watching Before They Were Stars on ABC!"
"7732","USER_dd7199d8","The North"," yeah lmfao."
"7733","USER_dd7199d8","The North"," well I think its adorable. Happy Hump Day...and I almost said BUMP Day LOL"
"7734","USER_dd7199d8","The North","My birthday celebration this weekend may be put on hold til next weekend. But there's only ONE thing I want! Hope I get it!"
"7735","USER_dd7199d8","The North",""
"7736","USER_dd7199d8","The North"," I told you! It'll happen be patient!!! WOO! And awww hehe, I'm so happy he finally tweeted you!"
"7737","USER_dd7199d8","The North"," thank you :)"
"7738","USER_dd7199d8","The North","Well my baby is sick and mama has had very little sleep. Ahhh the joys of parenthood!"
"7739","USER_dd7199d8","The North","IDOL TIME!!!"
"7740","USER_dd7199d8","The North","Oooh this is my new song!! I love Danny Gokey!!!"
"7741","USER_dd7199d8","The North"," lol. Hotness x10! Yes I did! Thanks. Next tweet will be an anouncement."
"7742","USER_dd7199d8","The North"," hehe, thanks :)"
"7743","USER_dd7199d8","The North"," LMFAO!"
"7744","USER_dd7199d8","The North","  isn't that I what I told you once Jaime? Not to give up and don't piss him off? Lol. It paid off."
"7745","USER_dd7199d8","The North"," WTF?!?!?!"
"7746","USER_dd7199d8","The North"," no shit! Dude I almost started crying over that shit!"
"7747","USER_dd7199d8","The North"," lol"
"7748","USER_dd7199d8","The North",""
"7749","USER_dd7199d8","The North","Who the hell is LaLaACG?"
"7750","USER_dd7199d8","The North","RT : Dear all Men, Who think women are clingy and impatient...NEWS FLASH..if you communicated to begin with..we wouldn't nag you!"
"7751","USER_dd7199d8","The North"," Bichon/Fox Terrier mix."
"7752","USER_dd7199d8","The North","I'll be a happy doggie mama if she sleeps the whole hour!"
"7753","USER_dd7199d8","The North","Maybe it's just me but I feel sort of guilty listening to this while my pup is sleeping on the floor in the box next to me lol."
"7754","USER_dd7199d8","The North","I don't know about being well behaved, but HOLY SHIT!"
"7755","USER_dd7199d8","The North","Oh SNAP!"
"7756","USER_dd7199d8","The North","oh hell!"
"7757","USER_dd7199d8","The North"," well shit, I guess his voice works wonders on dogs too, lucy's out cold LOL!"
"7758","USER_dd7199d8","The North"," me too! This is my all time favorite song!"
"7759","USER_dd7199d8","The North","&lt;-------Needs to get on that Wahlberg following list! RT : &lt;---- NEEDS TO GET ON THAT DAMN BOAT!"
"7760","USER_dd7199d8","The North","Ok going back to Uber....just got on the computer for the back rub LOL....."
"7761","USER_dd7199d8","The North"," I'm here, its my birthday. I'm trying to figure out how to get Donnie to follow me hehe."
"7762","USER_dd7199d8","The North"," awww thank you for that! Love ya!"
"7763","USER_dd7199d8","The North"," said ""ur shitting me! ...."""
"7764","USER_dd7199d8","The North","RT : DJ Jeff Barringer's IN THE MIX show starts at 10 AM EST Saturday morning! Tune in!"
"7765","USER_dd7199d8","The North","TINK!!!!"
"7766","USER_dd7199d8","The North"," thank you! :) ill remember :)"
"7767","USER_dd7199d8","The North","I guess I better go take a shower now. Tweet soon."
"7768","USER_dd7199d8","The North"," hmmm ill have to get some."
"7769","USER_dd7199d8","The North","Ok I'm 29 for the next 364 days. Guess I won't try anymore to get a follow from him."
"7770","USER_dd7199d8","The North","A huge thank you to all who wished me a happy birthday! I love, appreciate and cherish every one of you! It meant a lot to me!"
"7771","USER_dd7199d8","The North","Ok I think I'm gonna go to bed. Thanks again to everyone for the birthday love."
"7772","USER_977127ab","The North","Shut yo a** up!"
"7773","USER_977127ab","The North","Marble!"
"7774","USER_977127ab","The North","Game tomorrow smh, I'm not even gonna take any shots"
"7775","USER_977127ab","The North"," lmfaooo its definitely ""woa"" and not ""bowl"""
"7776","USER_977127ab","The North"," lmaoo! *high five*"
"7777","USER_977127ab","The North"," hahahaha *this is the life*"
"7778","USER_977127ab","The North","I HATE wasting my time smh"
"7779","USER_977127ab","The North","Can't wait til after school...I really just want my pre game meal!"
"7780","USER_977127ab","The North","Hitting the sank! Lmfao"
"7781","USER_977127ab","The North"," whattt??"
"7782","USER_977127ab","The North","Smh"
"7783","USER_977127ab","The North","Long sleeves"
"7784","USER_977127ab","The North","Body hurts, body always hurts smh"
"7785","USER_977127ab","The North","I wanna go home and school literally just started smh"
