"","User","Region","Tweet"
"1774","USER_db362dd9","Delmarva","RT :  who was he with? let me find out he cheating &lt;do you understand what an ex is??&gt;"
"1775","USER_db362dd9","Delmarva","RT :  lol.. i have good sense! then use it please"
"1776","USER_db362dd9","Delmarva"," lmao!!!"
"1777","USER_db362dd9","Delmarva"," U need to start washing ASAP"
"1778","USER_db362dd9","Delmarva","ur both hilarious RT : RT  :-( this nicca being mean to me n won't cook &gt;&gt;&gt;  /he's mean 2 me too..."
"1869","USER_a7f2c379","Delmarva","RT : Anyone wanna share my warm cookies and milk with me? Come on, your soul will thank you :-) « What kinda cookies... O_o"
"1870","USER_a7f2c379","Delmarva","RT : I need to by my tix to Alice in Wonderland like now.... « We gotta go DEEP for dis one!"
"1871","USER_a7f2c379","Delmarva","RT : this bb KILLS ME. so WHAT my phone is practically dead?! WHAT THE FUCK does that have 2do w/ ""radio use""?!?!?!? "
"1872","USER_a7f2c379","Delmarva"," hahahahhahahaha shiiiiit! Reagan aint done shit for meeeee!!!"
"1880","USER_a7f2c379","Delmarva","RT : Reminiscing a time when Natural hair was a symbol of power, depth, and respect!"
"1881","USER_a7f2c379","Delmarva","I'm now wrapping up this egg sammich for TAKEOUT! Gotta go! See ya when I see ya! "
"1884","USER_a7f2c379","Delmarva"," LMFAO!!! Yo! That night will forever be a STAPLE in my Howard Life!!!! Hahahaha p.s. Me & tiya gonna run 2 shoppers 2day!"
"1886","USER_a7f2c379","Delmarva","Its going down at the Crossroads on Sunday!!! We're gonna bring the heat to DC a lil early? Anybody down?"
"1887","USER_a7f2c379","Delmarva","Attention All Folks NOT From DC/MD: Do u call the ppl from YOUR hometown locals when you go back? *just wondering*"
"1888","USER_a7f2c379","Delmarva","RT : Lol this lil girl jus said her prayers wit the bacon in her mouth lmao « I'm so "
"1889","USER_a7f2c379","Delmarva"," Ahhhhh!!! Lmfao! I couldn't feel my body below my chest!!! I was freaking out!!! Hahahahahahah"
"1890","USER_a7f2c379","Delmarva"," One Word: DETROIT *drops mic* lmao"
"1891","USER_a7f2c379","Delmarva","RT : hell of a nite"
"1892","USER_a7f2c379","Delmarva",""
"1893","USER_a7f2c379","Delmarva"," That's good stuff! Right around our range! Aiight let me get my ppls on the phone today so we can start moving forward!"
"1894","USER_a7f2c379","Delmarva"," Lol! I feeeell youuu boo!"
"1895","USER_a7f2c379","Delmarva","OKC & N.E.R.D. in April, Chicago in May, San Diego in July, My Degree in Aug, Carnival Cruise in Dec... Capital J: What's in YOUR life?!"
"1896","USER_a7f2c379","Delmarva"," LMFAO! U right! I feel bad cuz I didn't watch ONE wnba game this past summer. 2 busy w/AAU! Lmao!"
"1897","USER_a7f2c379","Delmarva"," Omg! Why culdnt u COME & save me frm this Betty Crocker Festival?! I'm gonna throw UP from the FLO' UP! *Martin voice* lmao"
"1898","USER_a7f2c379","Delmarva","8 Ball: Corner pocket!"
"1899","USER_a7f2c379","Delmarva","Its taking us 3 years to record this album but dammit bitch its coming!  "
"1900","USER_a7f2c379","Delmarva","I think I'll treat myself to a movie tonight... Nobody else wanna go see one? Fuck it, I know how to get to the theater..."
"1901","USER_a7f2c379","Delmarva","Its about to be a long day in this restaurant & I'm already fully equipped with attitude..."
"1902","USER_a7f2c379","Delmarva","I would call out but rent is $450 this month soooo... I'll take what I can get w/this panicky ass Manager..."
"1903","USER_a7f2c379","Delmarva","RT :  i didnt feel like clicking the reply button. I know twitter. Thank you! « LOL!!"
"2677","USER_30f27c41","Delmarva","RT : RT : SAD Now available for free DL: tangie.bandcamp.com"
"2678","USER_30f27c41","Delmarva"," an I love it!!!!!!! Thanks ms lady u know ima keep holdin it down....."
"2679","USER_30f27c41","Delmarva"," yea I gotta find sumthin to get into tonite and I'm trynna figure it out early.."
"2680","USER_30f27c41","Delmarva"," 2x beautiful;)"
"2681","USER_30f27c41","Delmarva","RT : rt  Follow and get to know ~   4real furreal"
"2682","USER_30f27c41","Delmarva"," no doubt!!!!! Much luv and success to da homies!!!!!! Reppin the dmv yea get em up!!!!!"
"2683","USER_30f27c41","Delmarva","New music, video's, behind the scene footage, and more coming monday www.gangsterchroniclesmusic.com"
"2684","USER_30f27c41","Delmarva","We show em how to play the game b4 we put em in it!!!!"
"2685","USER_30f27c41","Delmarva","RT : Down here promoting this imma be more remix  edenz Lounge wit  n  , aaayyyeeerrrppp&lt;--check em out!!!"
"2686","USER_30f27c41","Delmarva"," ok ms lady jus makin sure....;)"
"2687","USER_30f27c41","Delmarva","The 30 gang coming soon!!!!!!!!!!!!!!"
"2688","USER_30f27c41","Delmarva","The badlands coming soon!!!!!!!!!"
"2689","USER_30f27c41","Delmarva","RT : Picnic weather in the DMV!!!!"
"2690","USER_30f27c41","Delmarva","About to go see alice in wonderland"
"2691","USER_30f27c41","Delmarva","RT : RT : "
"2692","USER_30f27c41","Delmarva"," good bcause I'm on my way to c it now....lol"
"2693","USER_30f27c41","Delmarva"," oh I know!!!!!!!!;)"
"2694","USER_30f27c41","Delmarva","RT : Just updated my Bio on www.vasbestkept.com"
"2695","USER_30f27c41","Delmarva","Better hurry cause I'm gassin up the purple spaceship rite damn now....!!!!!lol"
"2696","USER_30f27c41","Delmarva","Wat up 2 all my gc made niccaz!!!!!!30 gang monstaz!!!!!!!villianstyle brothaz!!!!!and the lovely lucky 7's!!! Mmm mmm mmm luv yall!!!"
"2697","USER_30f27c41","Delmarva"," lmao!!!!!!!!! Shhhhh sleeep sleeeep!!!!!!!!"
"2698","USER_30f27c41","Delmarva","RT : RT : RT : . Bobby V - Money Over Here (music video) ~&gt; www.DeUceDouble.blogspot.com"
"2699","USER_30f27c41","Delmarva","RT : RT :  he beat game n promo game is incredible proud of this man 4real &lt;--Hey I learn frm the best!"
"2700","USER_30f27c41","Delmarva","RT : Contact  for your web needs"
"2701","USER_30f27c41","Delmarva","RT : RT : Anyone a Designer? Know of any clothing lines? SEND them MY way, Got something for them.... RT RT"
"3131","USER_636cf418","Delmarva"," Wassup"
"3132","USER_636cf418","Delmarva"," Nothing much just at home chilling"
"3133","USER_636cf418","Delmarva"," damn smh I'm just walking out the door"
"3134","USER_636cf418","Delmarva"," I sent you the invite"
"3135","USER_636cf418","Delmarva"," Nothing at work bored how you feeling"
"3136","USER_636cf418","Delmarva","     . Wassup Folks!"
"3137","USER_636cf418","Delmarva"," lol sounds like you had a good night :)"
"3138","USER_636cf418","Delmarva"," Morning"
"3139","USER_636cf418","Delmarva"," How you been"
"3140","USER_636cf418","Delmarva"," Morning feelinjg better"
"3141","USER_636cf418","Delmarva","Ima need for Ms. Winter to go sit her ass down damn "
"3142","USER_636cf418","Delmarva",""
"3143","USER_636cf418","Delmarva"," :) lol"
"3144","USER_636cf418","Delmarva"," Tell me about it smh bills keep me here"
"3145","USER_636cf418","Delmarva"," lol you know how you do"
"3146","USER_636cf418","Delmarva"," Getting my hair cut you"
"3147","USER_636cf418","Delmarva"," break"
"3148","USER_636cf418","Delmarva"," lol yes just like that"
"3149","USER_636cf418","Delmarva"," "
"3150","USER_636cf418","Delmarva"," grabbing something to eat then bak to work wassup wit you"
"3151","USER_636cf418","Delmarva"," working"
"3152","USER_636cf418","Delmarva"," I am now"
"3153","USER_636cf418","Delmarva","I think ima do soemthing unxpected I think ima get married by the end of this year :)"
"3154","USER_636cf418","Delmarva"," Its your phone lol"
"3155","USER_636cf418","Delmarva","Im really starting to take offense to everyone calling "
"3156","USER_636cf418","Delmarva"," Sitting here blasting Brandy you?"
"3157","USER_636cf418","Delmarva","Its like I wanna cry but my eyes wont form no tears cuz even my body is over you!"
"3158","USER_636cf418","Delmarva"," LOL i think I like that!"
"3159","USER_636cf418","Delmarva","Dag Milo can I change first!"
"3160","USER_636cf418","Delmarva"," invite was sent"
"3161","USER_636cf418","Delmarva","Come here "
"3162","USER_636cf418","Delmarva",""
"3163","USER_636cf418","Delmarva","Long worked I have so much paperwork on my desk its crazy its like won't go nowhere"
"3164","USER_636cf418","Delmarva"," That's my too"
"3165","USER_636cf418","Delmarva"," Yesss that's my song!"
"3166","USER_636cf418","Delmarva"," me too thts what I was telling my boi yesterday like enuff love girl lol let's jam lol"
"3167","USER_636cf418","Delmarva"," SMH"
"3168","USER_636cf418","Delmarva"," Good Morning"
"3169","USER_636cf418","Delmarva"," What are we going to do SMH :) Have a great day!"
"3170","USER_636cf418","Delmarva"," lol you need to send tht str8 to me lol"
"3171","USER_636cf418","Delmarva","What to eat for lunch???"
"3172","USER_636cf418","Delmarva","Love ya like its 5 am time for work!"
"3173","USER_636cf418","Delmarva"," nothing yet :("
"3174","USER_636cf418","Delmarva",""
"3175","USER_636cf418","Delmarva"," lol"
"3176","USER_636cf418","Delmarva"," I'm good and you?"
"3177","USER_636cf418","Delmarva"," Wassup wit ya phone????"
"3178","USER_636cf418","Delmarva","RT :         "
"3179","USER_636cf418","Delmarva"," Eight years ago today  gave birth to her best album to date "
"3180","USER_636cf418","Delmarva"," Thanx for the RT"
"3181","USER_636cf418","Delmarva"," Eight years ago today  gave birth to her best album to date "
"3182","USER_636cf418","Delmarva"," Hey how are you?"
"3183","USER_636cf418","Delmarva"," Eight years ago today  gave birth to her best album to date "
"3184","USER_636cf418","Delmarva"," 8 yrs ago today  gave birth to her best album to date "
"3185","USER_636cf418","Delmarva","RT : RT :        ..."
"3186","USER_636cf418","Delmarva"," Yessir "
"3187","USER_636cf418","Delmarva"," Eight years ago today  gave birth to her best album to date "
"3188","USER_636cf418","Delmarva"," Eight years ago today  gave birth to her best album to date "
"3189","USER_636cf418","Delmarva"," lol ok "
"3190","USER_636cf418","Delmarva","       GM"
"3191","USER_636cf418","Delmarva"," I hope everything gets better for you today :)"
"3192","USER_636cf418","Delmarva"," lol its work are you at work"
"3193","USER_636cf418","Delmarva"," LOL"
"3194","USER_636cf418","Delmarva"," Morning how are you"
"3195","USER_636cf418","Delmarva"," Wassup"
"3196","USER_636cf418","Delmarva"," LMAO"
"3197","USER_636cf418","Delmarva"," Cool well let me know I work in property management I'm sure I can assist you in finding a place"
"3198","USER_636cf418","Delmarva"," SMH"
"3199","USER_636cf418","Delmarva"," Good Morning"
"3200","USER_636cf418","Delmarva"," Morning"
"3201","USER_636cf418","Delmarva","I just can't do "
"3202","USER_636cf418","Delmarva"," anytime "
"3203","USER_636cf418","Delmarva","RT :  no (no what I'm sorry what did I ask you)"
"3204","USER_636cf418","Delmarva"," lol you at work"
"3205","USER_636cf418","Delmarva"," lol"
"3206","USER_636cf418","Delmarva"," Great and yours"
"3207","USER_636cf418","Delmarva"," awe why"
"3208","USER_636cf418","Delmarva"," lol nope!"
"3209","USER_636cf418","Delmarva",""
"3210","USER_636cf418","Delmarva"," I want to go!"
"3211","USER_636cf418","Delmarva"," Lies"
"3212","USER_636cf418","Delmarva"," Wassup!"
"3213","USER_636cf418","Delmarva"," Wassup!"
"3214","USER_636cf418","Delmarva"," You changed your bbm pin????"
"3215","USER_636cf418","Delmarva"," yep"
"3216","USER_636cf418","Delmarva"," Bout to head to the bar"
"3217","USER_636cf418","Delmarva"," Cool"
"3218","USER_636cf418","Delmarva"," Wassup"
"3219","USER_636cf418","Delmarva"," She's hot"
"3220","USER_636cf418","Delmarva"," how are you :)"
"3221","USER_636cf418","Delmarva"," at work Good Luck! :)"
"3222","USER_636cf418","Delmarva"," Lucky"
"3223","USER_636cf418","Delmarva","The pain in my head ugh"
"3224","USER_636cf418","Delmarva"," At work my head is killing me SMH"
"3225","USER_636cf418","Delmarva"," I need something to take my head is really killing omg"
"3226","USER_636cf418","Delmarva"," At work :("
"3227","USER_636cf418","Delmarva"," lol true I guess I'm bout to head to my moms and have dinner and chill"
"3228","USER_636cf418","Delmarva"," about to hop in the shower and go see my folks for a few what's wrong bbm me"
"3229","USER_636cf418","Delmarva"," LLS my moms cooked YAY!!!"
"3230","USER_636cf418","Delmarva"," yea"
"3231","USER_636cf418","Delmarva"," True you serious about moving up here ima DM you a site to see if they hiring in HR"
"3232","USER_636cf418","Delmarva"," oh yea they do come on tonight"
"3233","USER_636cf418","Delmarva"," same where you from"
"3234","USER_636cf418","Delmarva"," hey how are you"
"3235","USER_636cf418","Delmarva","Who is b.o.b I like this song"
"6022","USER_7468add0","Delmarva",""
"6518","USER_c9e66868","Delmarva","Pinkberry ftw!! "
"7115","USER_10145952","Delmarva","RT : Mi next car shud be a audi 5000 so wen I leave I be like I'm outty 5000 lmfaoo •chppp -_- lmaoo"
"7116","USER_10145952","Delmarva","Just got out da shower... I feel odee relaxed!! Now fallin asleep... Goodnite tweethearts... Long ass day ahead of me!"
"7117","USER_10145952","Delmarva","RT : Jus banged out three essays two more to go though smh •Jus Bust u waitin until da last min 2 do ur papers?? Smh"
"7118","USER_10145952","Delmarva"," heyy valu!!"
"7119","USER_10145952","Delmarva","RT : I kno a lil freak lives n laws --&gt; lmaoo god damnn shamee"
"7120","USER_10145952","Delmarva","You can tell by my attitude that I'm most def from New York •Jay-Z"
"7121","USER_10145952","Delmarva","Tyree is always rappingg!! Lol... But outta nowhere tho! Lmao... He is nice tho"
"7122","USER_10145952","Delmarva","D.J Turn me uppppp!!!! Crank it 2 the maxxxxxxxx!!!! - I'm ooo soo boredddd"
"7123","USER_10145952","Delmarva","Do we have 2 get dressed up 4 freshman forum 2day "
"7124","USER_10145952","Delmarva",""
"7125","USER_10145952","Delmarva","RT : "
"7126","USER_10145952","Delmarva"," lol its good cuz I was the same for steven a damn shame!!"
"7127","USER_10145952","Delmarva"," Baby Lebron!! Whats up!"
"7128","USER_10145952","Delmarva","RT  me  &  is on the same wave... transfer'n next year and all that --&gt; N u kno this UMES!! lmao"
"7129","USER_10145952","Delmarva","GoodMorning Twitter thank god 4 another day!"
"7130","USER_10145952","Delmarva",""
"7131","USER_10145952","Delmarva","RT : But you been a fan.. =] •Nictionary? Lol"
"7132","USER_10145952","Delmarva"," the week after next"
"7133","USER_10145952","Delmarva","RT : Bitches is washed up straight outta the laundry mat •ayee Fab mixtape"
"7134","USER_10145952","Delmarva","RT : Goons don't do niggas laundry..."
"7135","USER_10145952","Delmarva"," lmaooo u never signed on!!! U b frontin on me!!"
"7136","USER_10145952","Delmarva","miss Uniondale lol "
"7137","USER_10145952","Delmarva"," okayy madd late I was sleep loser!!!! Sign on 2nitee punkass!!"
"7138","USER_10145952","Delmarva"," how u been yo?? Matter fact I'm bout 2 text u we got some catchin up 2 do"
"7139","USER_10145952","Delmarva"," we leavin da party noww"
"7140","USER_10145952","Delmarva","RT : "
"7141","USER_10145952","Delmarva"," I'm in the ville"
"7142","USER_10145952","Delmarva","RT : good luck to my Uniondale Knights lets get that W!! • "
"7143","USER_10145952","Delmarva","  okayy who r u?? Cuz u tweeted me!"
"7144","USER_10145952","Delmarva","RT : RT : He started kissin on mah neck "
"7431","USER_4adf2379","Delmarva","Jay Z, Trey, Jeezy concert tom!! 1 ticket sec 4 on the floor-hit me if you wanna go!!!"
"7432","USER_4adf2379","Delmarva","RT : Don't text me if you can't spell. I don't have time to guess what the fuck you tryina say! "
"7433","USER_4adf2379","Delmarva"," whos real and whos not lol you know negros"
"7434","USER_4adf2379","Delmarva"," i kid i kid,lol i hope he did well,talented"
"7435","USER_4adf2379","Delmarva","Get me 12 followers!!! goooooooo"
"7436","USER_4adf2379","Delmarva","RT :  Can i get some women history-&lt;---1st African American president of an Ivy League school- Ruth Simmons"
"7437","USER_4adf2379","Delmarva","Yea im not concerned about boundaries"
"7438","USER_4adf2379","Delmarva"," dag i need 1 of those lol"
"7439","USER_4adf2379","Delmarva"," dont be stank lol "
"7440","USER_4adf2379","Delmarva"," lol swindled"
"7441","USER_4adf2379","Delmarva"," coming for u"
"7442","USER_4adf2379","Delmarva","Natalie is such a B..oh wait i want a hot dog "
"7443","USER_4adf2379","Delmarva","RT : Passive aggressive people piss me off. Annie is so wack. MAN UP. "
"7444","USER_4adf2379","Delmarva","RT :  lmaooooo! I love your Lexie tweets.&lt;thanks lol&gt;"
"7445","USER_4adf2379","Delmarva"," yea im making that happen"
"7446","USER_4adf2379","Delmarva","RT : on some super real shxt...where are the rest of those bottom teeth?! looks like the DR. has some extras"
"7447","USER_4adf2379","Delmarva","RT : To Kill A Mockingbird is on AMC right now.-yea showing it again "
"7448","USER_4adf2379","Delmarva"," morning"
"7449","USER_4adf2379","Delmarva"," im so sleepy but ok,you?"
"7450","USER_4adf2379","Delmarva"," cuz your Kolbster-only reason needed"
"7451","USER_4adf2379","Delmarva"," love to hatecha ;)"
"7452","USER_4adf2379","Delmarva"," back atcha- what kind of half ass request is that ""i aint payin tho"" lol-but yes you can take me"
"7453","USER_4adf2379","Delmarva","i think "
"7454","USER_4adf2379","Delmarva"," yessss lol joker and consider yourself "
"7455","USER_4adf2379","Delmarva","headed to DC real quick my signature is needed-if youre near HHS- buy me lunch"
"7456","USER_4adf2379","Delmarva","Everyone is talkin about this "
"7457","USER_4adf2379","Delmarva","RT  Just finished having a nice talk with a dude w/some sic waves...reminds me of one of my followers lol "
"7458","USER_4adf2379","Delmarva"," im the boss tho"
"7459","USER_4adf2379","Delmarva"," na not good enough lol sorry"
"7460","USER_4adf2379","Delmarva"," lol i kid i kid"
"7461","USER_4adf2379","Delmarva","Have a Black Femullet at my job- its a rarity but you can spot one- ill try to twitpic at some point( Biz in the front-party in the back"
"7462","USER_4adf2379","Delmarva"," yesssss lol"
"7463","USER_4adf2379","Delmarva"," they never go away"
"7464","USER_4adf2379","Delmarva"," oh yea youre not allowed to call me cousin Mo"
"7465","USER_4adf2379","Delmarva"," son change the pic its draining my soul"
"7466","USER_4adf2379","Delmarva"," yea glad you know"
"7467","USER_4adf2379","Delmarva","RT : i'm pretty much over "
"7468","USER_4adf2379","Delmarva"," jus a lil bit-youre funny"
"7469","USER_4adf2379","Delmarva"," cuz I'm not part of the then wat"
"7470","USER_4adf2379","Delmarva","RT : heeeey tweeterz!!..i baaaack!...lol....wassup world?was good"
"7471","USER_4adf2379","Delmarva","RT : Going to go see Alice in Wonderland with  woo hoo-wheres my ticket"
"7472","USER_4adf2379","Delmarva"," you gonna help since ur suggestion"
"7473","USER_4adf2379","Delmarva","If I recorded a song with ""daddy"" in it -inside a target store -id have all the women"
"7474","USER_4adf2379","Delmarva"," get that out of your vocabulary- I can not be suspended"
"7475","USER_4adf2379","Delmarva","RT :   yeah we got u lol "
"7476","USER_4adf2379","Delmarva"," no judging just do better"
"7477","USER_4adf2379","Delmarva","RT : what do you think about my new profile pic... inviting ? Slutty"
"7478","USER_4adf2379","Delmarva","I need to be sleep"
"7479","USER_4adf2379","Delmarva"," yessss lol make it happen"
"7480","USER_4adf2379","Delmarva","Crazy dream-got home house of. Strangers -all the men turned out to be kappas-and there were all these females cookin and servin in bikinis"
"7481","USER_4adf2379","Delmarva","RT  RT : If I wake up not smiling-when I'm in the shower I look down and "
"7482","USER_4adf2379","Delmarva"," hes so wack- im dissapointed in you"
"7483","USER_4adf2379","Delmarva","Free thinker ---&gt;RT   i unfollowed him eons ago lol"
"7484","USER_4adf2379","Delmarva",""
"7485","USER_4adf2379","Delmarva","RT : Lightskin men yall so played out. Especially yall red niggas. Go get a tan "
"7486","USER_4adf2379","Delmarva","RT : Um... Adults still drink MD 20/20? That's a freshman yr of college drink!-lol if they know how to party "
"7487","USER_4adf2379","Delmarva","Havent had dinner last few nights "
"7488","USER_4adf2379","Delmarva","I probably listen to less hip hop each year"
"7489","USER_4adf2379","Delmarva","So many things wrong with this new Karate kid smh"
"7490","USER_4adf2379","Delmarva"," ill carry you"
"7491","USER_4adf2379","Delmarva","Hey young world"
"7492","USER_4adf2379","Delmarva","Ayyy RT : come here rude boy, boy can u get it up.. lol.. RT : Im a rude boy"
"7493","USER_4adf2379","Delmarva","RT : Comin 2u live on 93.9wkys! And kysdc.com for my outta town crew!&lt;-shes the besssssssst"
"7494","USER_4adf2379","Delmarva"," dont encourage such lol"
"7495","USER_4adf2379","Delmarva","RT :   Station 9....heard you need a table? "
"7496","USER_4adf2379","Delmarva","RT : "
"7497","USER_4adf2379","Delmarva","RT : So tired. I want a lavender oil epsom salt baking soda bath & some moscato. Simultaneously. And a pizza."
"7498","USER_4adf2379","Delmarva"," sweet lol"
"7499","USER_4adf2379","Delmarva","Shes trouble--&gt;RT :  nothing wrong with good trouble. Lol"
"7500","USER_4adf2379","Delmarva","RT :  only thing crazy about Diddy is his mind - he is delusional and he is a pillow bitter - fuck him!"
"7501","USER_4adf2379","Delmarva"," can we? If u can fit me in-im a gin drinker-original martini"
"7502","USER_4adf2379","Delmarva","Need some brunch"
"8259","USER_266c3ac4","Delmarva"," no the hell u not"
"8260","USER_266c3ac4","Delmarva"," im here queen"
"8261","USER_266c3ac4","Delmarva"," i said ur not"
"8262","USER_266c3ac4","Delmarva","omg....i cant sleep"
"8263","USER_266c3ac4","Delmarva"," why what's goin on in nyc"
"8264","USER_266c3ac4","Delmarva"," im up in DC apt hunting"
"8265","USER_266c3ac4","Delmarva"," bitch...so i went in there last night and it went down"
"8266","USER_266c3ac4","Delmarva","Sex between two ""str8 acting"" butch queens is some mothafuckin teas...I've seen too much....my androgynous eyes weren't ready for that"
"8267","USER_266c3ac4","Delmarva"," right"
"8268","USER_266c3ac4","Delmarva"," oh really?"
"8269","USER_266c3ac4","Delmarva"," why u gaggin"
"9385","USER_438e086f","Delmarva","Hahaha our sub said we can pull or phones out lmao."
"9386","USER_438e086f","Delmarva","Walking around the school with "
"9387","USER_438e086f","Delmarva",""
"9388","USER_438e086f","Delmarva","RT : RT if you think "
"9389","USER_438e086f","Delmarva",""
"9390","USER_438e086f","Delmarva","When I tweet cat you tweet dog! (Seriously) Cat!"
"9391","USER_438e086f","Delmarva",""
"9392","USER_438e086f","Delmarva"," awwhhh, that sucks."
"9393","USER_438e086f","Delmarva","Bombb lunch this morning (:"
"9394","USER_438e086f","Delmarva","My lunch = Turkey Sammich «  words lol » SnoCaps & some really good juice."
"9395","USER_438e086f","Delmarva"," Go headdddd AJ! lol whats upp? i didnt know you actually used your twitter i thought u just made it to make it lol"
"9396","USER_438e086f","Delmarva","5 mins till lunchh!"
"9397","USER_438e086f","Delmarva",""
"9398","USER_438e086f","Delmarva","Left my bootleg drink over there. "
"9399","USER_438e086f","Delmarva"," whats up?"
"9400","USER_438e086f","Delmarva","         "
"9401","USER_438e086f","Delmarva","Legit I'm exaustedd. When I get home from church its nap time."
"9402","USER_438e086f","Delmarva","3900"
"9403","USER_438e086f","Delmarva"," awwh, damn! That sucks. Well I gtg. Ill tty when I'm outa church."
"9404","USER_438e086f","Delmarva"," nigga please ubertwitter is the shittt. Gtg church tweet yah after."
"9405","USER_438e086f","Delmarva","That party yesterday was ehh.."
"9406","USER_438e086f","Delmarva","Watching BigTimeRush."
"9407","USER_438e086f","Delmarva"," lmao, hahaha. How fast?"
"9408","USER_438e086f","Delmarva"," I followed her (:"
"9409","USER_438e086f","Delmarva","RT : im gettin my dick sucked, WHAT ARE YOUUUU DOINNNN"
"9410","USER_438e086f","Delmarva"," followedd. DM himm."
"9411","USER_438e086f","Delmarva","Madd that  keeps continuously spelling my name wrong.."
"9412","USER_438e086f","Delmarva","Talkin shit behind my back & then talkin to me when you see me "
"9413","USER_438e086f","Delmarva","RT : RT if you've tried licking your elbow and... "
"9414","USER_438e086f","Delmarva",""
"9415","USER_438e086f","Delmarva","Blahh blahh blah blah blahhh. Haha idk. I like the ""word"" blahh."
"9416","USER_438e086f","Delmarva","Vans. All black"
"9417","USER_438e086f","Delmarva","ShoutOut For ShoutOut?"
"9418","USER_438e086f","Delmarva","I just need jeans & a shirtt.."
"9419","USER_438e086f","Delmarva",""
"10465","USER_87916459","Delmarva","I must admit I had a good workout wit "
"10466","USER_87916459","Delmarva","Backyard & TCB is coming 2 "
"10467","USER_87916459","Delmarva"," I got 2 b hard on u"
"10468","USER_87916459","Delmarva",""
"10469","USER_87916459","Delmarva"," wow lmao"
"10470","USER_87916459","Delmarva","I kno a lil freak lives n laws"
"10471","USER_87916459","Delmarva"," I'm don't if u have 2 asked me"
"10472","USER_87916459","Delmarva","Fuck rich let's get wealthy"
"10473","USER_87916459","Delmarva"," iight my nigga"
"10474","USER_87916459","Delmarva"," bye"
"10475","USER_87916459","Delmarva","People r assholes"
"10476","USER_87916459","Delmarva","I can't keep fucking up on these tests"
"10477","USER_87916459","Delmarva","Aye world which sextape is better "
"10478","USER_87916459","Delmarva",""
"10479","USER_87916459","Delmarva"," u want 2 c "
"10480","USER_87916459","Delmarva"," have u ever talk 2 some 1 from "
"10481","USER_87916459","Delmarva"," lame"
