"","User","Region","Tweet"
"552","USER_2e5f8774","Appalachia","Wtf was i talkin bout last nite"
"553","USER_2e5f8774","Appalachia"," yes it was...lol"
"12981","USER_0c471938","Appalachia","RT :  HAVE A BLESSED BIRTHDAY ASH!// "
"12982","USER_0c471938","Appalachia","  bahahahah we was just jokin about it bein him earlier!"
"12983","USER_0c471938","Appalachia","Awwww my roomie left me birthday messages on my mirror! "
"12984","USER_0c471938","Appalachia","I wanna tell my sniffles to go away; but they're fitting- I mean shid, I must be cold cuzz its my "
"12985","USER_0c471938","Appalachia","Its so early in the day; I been up too damn long already."
"12986","USER_0c471938","Appalachia","Nothin "
"12987","USER_0c471938","Appalachia"," Daves apartment, in Ravencrest; its just gonna be somethin small, starring that red juice of his! Lol"
"12988","USER_0c471938","Appalachia","and ohhh yeah, its my "
"12989","USER_0c471938","Appalachia"," "
"12990","USER_0c471938","Appalachia","Boutta be a long ass night."
"12991","USER_0c471938","Appalachia","London is a true Thorobred."
"12992","USER_0c471938","Appalachia","RT : I'm fucked up bra "
"12993","USER_0c471938","Appalachia",""
"12994","USER_0c471938","Appalachia"," I just hope  is okay."
"12995","USER_0c471938","Appalachia"," we saw your glasses on the couch, no one gave them to you?"
"12996","USER_0c471938","Appalachia","RT : if u missed lastnight...you are truely a LAME!...yesss im talking to you!"
"12997","USER_0c471938","Appalachia","My pajama pants are horny. Lol"
"12998","USER_0c471938","Appalachia"," my fave pj pants hav a big ass hole at the crotch; I figure since it keeps gettin bigger, it must be gettin dicked down!"
"12999","USER_0c471938","Appalachia","""Goodnight and good luck."" "
"13000","USER_0c471938","Appalachia"," u not goin hm today, are u?"
"13001","USER_0c471938","Appalachia"," damn, and I thought I slept wild! *grabs foundation to cover black eye* "
"13002","USER_0c471938","Appalachia",""
"13003","USER_0c471938","Appalachia","This girl in my class always tryna sound smart; the problem is no1 ever understands her reasoning. except the professorr.. sometimes. "
"13004","USER_0c471938","Appalachia"," lol I know the difference, I was just bein silly."
"13005","USER_0c471938","Appalachia","I think I need to go back to bed; ugh, my sleeping schedule is all fucked up."
"13006","USER_0c471938","Appalachia"," we were in there finishin the yearbook from 5 till 7 am! I was bein funny. Lol no more newsroom allnighters."
"13007","USER_0c471938","Appalachia"," ill bring my copy to Gatlinburg? Lol you're such a big kid."
"13008","USER_0c471938","Appalachia","new followers :)... geesh, I aint even been funny lately forreal. Lol"
"13009","USER_0c471938","Appalachia"," what cookout? "
"13010","USER_0c471938","Appalachia",""
"13011","USER_0c471938","Appalachia"," okay cool. lol thanks, no rush. I just refuse to buy it cuz we barely use the other one!"
"13012","USER_0c471938","Appalachia"," idc; steak and shake or somethin?  is the one wit the wheels."
"13013","USER_0c471938","Appalachia","RT : "
"13014","USER_0c471938","Appalachia","smh... "
"13015","USER_0c471938","Appalachia"," ummmm what's so funny? Lol"
"13016","USER_0c471938","Appalachia","I crack myself up sometimes too tho."
"13017","USER_0c471938","Appalachia","RT : Some people should actually listen to half the things they say and maybe the light bulb will begin to flicker..DUHH.."
"13018","USER_0c471938","Appalachia"," idk when it opens; either two or three. but the 24 hour study room is open."
"17550","USER_6bf81b27","Appalachia","RT : "
"17551","USER_6bf81b27","Appalachia","Change of plans...BW3!!!"
"17552","USER_6bf81b27","Appalachia"," u over there playing everything!!!"
"17553","USER_6bf81b27","Appalachia"," trey songz ""jus gotta make it...""lol but I need a break myself! Spring BREAK aint enough. Needa YR break off in this BEEEyAHHH"
"17554","USER_6bf81b27","Appalachia","RT : buckle up, suck it up, tuff up, knuckle up & shut up.. life's tuff, PERIOD &lt;i feel like this tweet was callin my name.lol"
"17555","USER_6bf81b27","Appalachia","RT : The sacc is beyond_______? &lt;wack!!!"
"17556","USER_6bf81b27","Appalachia"," ugh!!! I told u tht yall cnt leave me this time. Well when u win $3000 tonight ima jus profit abt 1000 of it...coo?lol"
"17557","USER_6bf81b27","Appalachia","RT : As you grow older, you'll find the only things you regret are the things you didn't do. &lt;& thts y I live like everyday is my last!"
"17558","USER_6bf81b27","Appalachia","RT : I'm not going! &lt;LoL"
"17559","USER_6bf81b27","Appalachia","RT :  & HOW U KNOW??? U PLAY TOO MUCH!LOL &lt;B.Allen knows it all lil mama. =)"
"17560","USER_6bf81b27","Appalachia","RT : "
"17561","USER_6bf81b27","Appalachia",""
"17562","USER_6bf81b27","Appalachia",""
"17563","USER_6bf81b27","Appalachia",""
"17564","USER_6bf81b27","Appalachia",""
"17565","USER_6bf81b27","Appalachia","WTF? So let me tell yall. Got some SKITTLES & the bitches got stuck. Coo! Jus got another pack. THEN got some CHIPS & they got stuck! Ugh..."
"17566","USER_6bf81b27","Appalachia"," him thirsty!!! Lol"
"17567","USER_6bf81b27","Appalachia","I love speeding!!! Something abt goin fast tht gives me a rush!!! *ZOOM ZOOM*"
"17568","USER_6bf81b27","Appalachia","What's goin on in the CITY???"
"17569","USER_6bf81b27","Appalachia","Gotta be up at 630!!! Holla back BITCHES!!! zzzzzZZZZZZ!***"
"17570","USER_6bf81b27","Appalachia","RT : Wow college ball is so exciting this year. could Syracuse fall to Louisville?"
"17571","USER_6bf81b27","Appalachia","OMG...look at the "
"17572","USER_6bf81b27","Appalachia","RT : Wats the number 2 text 4 the step show &lt;tell me!!!"
"17573","USER_6bf81b27","Appalachia",""
"17574","USER_6bf81b27","Appalachia","Whit & Pre arguing abt a job! These brokes whores...sit down! I buy yall both!"
"18603","USER_6eeba8c6","Appalachia","So Justin Upton is signed for 6yr/50 mil? Will that be the norm for Cutch within a couple years?"
"18604","USER_6eeba8c6","Appalachia"," let's place a bet on that one haha"
"18605","USER_6eeba8c6","Appalachia"," this is not a joke lol. It's a motivational tool."
"18606","USER_6eeba8c6","Appalachia","Indeed. Shero knows what he's doin RT : Solid win. Solid two trades -- Pens looking much better for the stretch run."
"18607","USER_6eeba8c6","Appalachia","That girl is evil lol RT : So is that ""Me or your.."" girl in the Miller Lite ad really asking ""would you kill your family for me?"""
"18608","USER_6eeba8c6","Appalachia","So one of my real life friends said that "
"18609","USER_6eeba8c6","Appalachia","MOUNTAINEERS! RT : Yes we are! LET'S GO ........... RT :  sure did. Mountaineers representin everywhere lol"
"18610","USER_6eeba8c6","Appalachia","Virgil Vasquez now pitchin in the btm of the 9th in a tie game? Ruh-roh!"
"18611","USER_6eeba8c6","Appalachia","  Machi had a helluva showing in the winter league. (VZ?) He'll likely start at Indy but stranger things have happen"
"18612","USER_6eeba8c6","Appalachia","Idol w/o Simon Is Pointless RT : Ellen Is Pointless On Idol"
"18613","USER_6eeba8c6","Appalachia","Got called in to work early again. This is bullshit!"
"18614","USER_6eeba8c6","Appalachia"," I love that movie. Wish I could watch it right now. lol"
"18615","USER_6eeba8c6","Appalachia","Yuck! RT : Charlie Morton's Grapefruit League debut: 2 IP, 1H, 1 ER, 3 BB, 1 HBP; only 9 of 26 pitches he threw were strikes."
"18616","USER_6eeba8c6","Appalachia"," everyone has bad cordination when they drunk. That's what makes beer pong fun lol"
"18617","USER_6eeba8c6","Appalachia","FF time           "
"18618","USER_6eeba8c6","Appalachia","Bout to get a pair of tickets to Monday Night Raw up in the Burgh on May 10th. Go me!"
"18619","USER_6eeba8c6","Appalachia","Yep RT : Probably Female..RT:  Fairmont has some horrible-ass drivers. Geez!"
"18620","USER_6eeba8c6","Appalachia","So my manager is suppose to take my place at 3 and then I'll watch that Cop Out movie. I don't see either of that happening."
"18621","USER_6eeba8c6","Appalachia"," I've been to Wrigley Field a few yrs ago. Every baseball fan must experience that."
"18622","USER_6eeba8c6","Appalachia","Heyyyyyyy the old spice dude is in this movie. No he is not on a horse."
"18623","USER_6eeba8c6","Appalachia"," well u look good on that one fwiw lol"
"18624","USER_6eeba8c6","Appalachia","Bedtime. This whole weekend will be fun....not really"
"18625","USER_6eeba8c6","Appalachia","Damnnnnnnnn working on Saturdays suck A$$"
"18626","USER_6eeba8c6","Appalachia","LOL! RT : "
"18627","USER_6eeba8c6","Appalachia"," tell me again why Kevin Hart should be the 5th starter? "
"18628","USER_6eeba8c6","Appalachia","4 walks by Kevin Hart in the 1st? How's that new delivery workin out for ya? "
"18629","USER_6eeba8c6","Appalachia","WVU is WINNING!"
"18630","USER_6eeba8c6","Appalachia","1 more hour. Hope no customers come"
"18631","USER_6eeba8c6","Appalachia","And if you don't know now you know twigga"
"18632","USER_6eeba8c6","Appalachia"," my ass barely made it too lol"
"18633","USER_6eeba8c6","Appalachia"," no kiddin. Penne pasta with italian bread. Like that stuff"
"18634","USER_6eeba8c6","Appalachia"," there's no salary cap in the nfl next season. Daniel Snyder has a lot of monopoly $ to play with. NFL there's parity MLB none"
"18635","USER_6eeba8c6","Appalachia"," smart woman. Classy not trashy works every time lol"
"18636","USER_6eeba8c6","Appalachia"," nice! Football Saturdays at WVU are unlike any other."
"18637","USER_6eeba8c6","Appalachia","Damn that was quick girls. Ok ok I'll control myself now lol"
"18638","USER_6eeba8c6","Appalachia","So far so good RT :  sounds like a good deal to me"
"18639","USER_6eeba8c6","Appalachia","Good luck Coach Carey RT : We play DePaul today at 6 pm in the Big East Quarterfinals ... Be sure to watch it on ESPNU"
"18640","USER_6eeba8c6","Appalachia","Ha! I doubt it. Twitter aint reached "
"18641","USER_6eeba8c6","Appalachia","Dreamin of gettin a Ford Mustang. I know this Kendle money is short but it's a start."
"18642","USER_6eeba8c6","Appalachia","Pedro! 2 for 2 with a BB so far. "
"18643","USER_6eeba8c6","Appalachia"," I am a nice guy (ask anyone) but that don't work anywhere."
"19630","USER_e6556cda","Appalachia",""
"22188","USER_a6328856","Appalachia","What does it take for somebody to get into Golf Shape?"
"22189","USER_a6328856","Appalachia"," Well according to Tiger, it must be bar maids, porn stars, bikini models and Vegas Call Girls. "
"22190","USER_a6328856","Appalachia"," I thought you were going to sleep Ron?"
"22191","USER_a6328856","Appalachia"," Trey Bien Alexis !"
"22192","USER_a6328856","Appalachia","     LLllllllllleeeeeeggggggooooo its Wednesday and the Cats play the Dawgs...."
"22193","USER_a6328856","Appalachia","RT : in a world dat dont give a damn... never take anything for granted and love hard no matter what"
"22194","USER_a6328856","Appalachia","  Do you have a discount hour or happy time ? What do you have for discounted drinks ?"
"22195","USER_a6328856","Appalachia","   BTW that's a stupid law, no wonder Indiana Basketball sucks people watch it sober. "
"22196","USER_a6328856","Appalachia"," I personally do not care about Tubby Smith and Minnesota. Please have story on Louisville beatdown by Marquette. "
"22197","USER_a6328856","Appalachia","Joe Dean no Patrick Patterson in your Dean's List. "
"22198","USER_a6328856","Appalachia","Wow Jon Hood becomes KY's Victory Cigar. Way to go Jon."
"22199","USER_a6328856","Appalachia","John Wall scores 24 pts any reason he shouldn't be Player of the Year."
"22200","USER_a6328856","Appalachia"," Good Morning to you Steelergurl."
"22201","USER_a6328856","Appalachia"," Wow Jeff U R back ..."
"22202","USER_a6328856","Appalachia"," Great win for Purdue last night, UK will still kick Purdue's Ass "
"22203","USER_a6328856","Appalachia"," Joe Dean Jr said the Calipari was a clone of Pitino last night. I never knew Cal went to Porcini's."
"22204","USER_a6328856","Appalachia"," BTW, Indiana is F'n Terrible. Purdue should have won by 50."
"22205","USER_a6328856","Appalachia","  I bet they all need cash too."
"22206","USER_a6328856","Appalachia"," Kige you have 140 characters. who are these high schools? "
"22207","USER_a6328856","Appalachia"," Sign me up."
"22208","USER_a6328856","Appalachia"," Glad you R feeling better.  tryin to find you a tix.  R U John Wallin this mornin  WTH R U"
"22209","USER_a6328856","Appalachia",""
"22210","USER_a6328856","Appalachia","Excellant establishment to eat lunch ! RT : Ramsey's for lunch..."
"22211","USER_a6328856","Appalachia","Fathead, Hindlick, Happy Grammar Day, Misspelled wurds, Senior Day, Brandon Knight may/maynot be coming to UK, 50 Degrees, Global Warming"
"22212","USER_a6328856","Appalachia","  redostoneage and BHSexyArmy . That last one came after I sent Jeff the Adam Lambert tweet."
"22213","USER_a6328856","Appalachia",""
"22214","USER_a6328856","Appalachia","RT : I am sounding the Giada de Laurentiis alarm. Food Network now: Low cut top, black see-thru shirt underneath. Speechless."
"22215","USER_a6328856","Appalachia"," I hope the Cards get beat by 25 today. Thinking about calling my bookie and laying 100 on Syracuse today."
"22216","USER_a6328856","Appalachia"," Thanks for the McGriddle offer just give mine to  My son plays in the County Tourny Finals at 1:00. If they win..."
"22217","USER_a6328856","Appalachia","Greatest Freedom Hall ""Drinking a Bottle of Crown Royal and puking in the Student Section against Mempis State in the old Metro Conference."
"22218","USER_a6328856","Appalachia","   I thought Coach Cal said we were everybodies Super Bowl!"
"22219","USER_a6328856","Appalachia"," Roy has 10 McDonald AllAmericans.Maybe after season should take them to McD's for Happy Meals and give participation trophies"
"22274","USER_2809797f","Appalachia"," lol it was just a general ? Didn't need an immediate answer"
"31295","USER_10fd019c","Appalachia"," I'm ready for you whenever you're ready for me."
"31296","USER_10fd019c","Appalachia"," Work out today?"
"31297","USER_10fd019c","Appalachia","I wish my job would mandate nap time after lunch but I know I'd just abuse the system & sleep too long or wake everyone else up"
"31298","USER_10fd019c","Appalachia"," Tomorrow or Monday...The name twins have a competition this wkend so if I don't make it tomorrow, Monday for SHOOO"
"31299","USER_10fd019c","Appalachia","I feel like "
"31300","USER_10fd019c","Appalachia"," Damn, did I really get called by my whole 1st name Brandon Scott?"
"31301","USER_10fd019c","Appalachia","Time to grub..."
"31302","USER_10fd019c","Appalachia"," YEEEAH BUDDY...These Cats are playin it close on the road. Not a good look for them given the two losses."
"31303","USER_10fd019c","Appalachia"," You feelin better Hermes_SICK lol"
"31304","USER_10fd019c","Appalachia"," You tryin to stay in Lex or move whereever the job is?..And what's your focus?"
"31305","USER_10fd019c","Appalachia"," I will most definitely do that."
"31306","USER_10fd019c","Appalachia"," Shoooot I might have to join ya."
"31307","USER_10fd019c","Appalachia",""
"31308","USER_10fd019c","Appalachia"," That's gotta be Hillary for you to be sayin all that ""My latest & my greatest"" type stuff lol."
"31309","USER_10fd019c","Appalachia"," Haha...Word."
"31310","USER_10fd019c","Appalachia"," I didn't think u were alive then I saw u strollin  Apollo...Congrats on crossin."
"31311","USER_10fd019c","Appalachia",""
"31312","USER_10fd019c","Appalachia"," I didn't WANT to see a fight but it HAPPENED & was entertaining & don't act like u don't listen to em punk. Base that lol"
"31313","USER_10fd019c","Appalachia","Well that hour went by fast...Time to wind down this work day & rev up the wkend. Gettin "
"31314","USER_10fd019c","Appalachia","I feel like bustin out in Arab Money but I am sooo not ballin like that. One can dream."
"31315","USER_10fd019c","Appalachia","Haha that's deep RT : RT : "
"31316","USER_10fd019c","Appalachia"," Haha. I'm workin on it"
"31317","USER_10fd019c","Appalachia","Negro u know why RT : why doesnt Lexington have TVONE?????"
"31318","USER_10fd019c","Appalachia"," hahah. I'm  sullys. Yall come (ladies only) yall 1st drinks on me."
"31319","USER_10fd019c","Appalachia"," U shoulda ate more wing. I'm over here hurt."
"31320","USER_10fd019c","Appalachia","Sunday mornin, why did I wake up w/ 'This is for the Gs & this is for the hustlas"
"31321","USER_10fd019c","Appalachia","You & me both. A brot is hurt. RT : Recovery Mode"
"31322","USER_10fd019c","Appalachia"," U goin to the show? I thought about it them blew the money on drinks last nite...Oops."
"31323","USER_10fd019c","Appalachia","Doin it big huh? RT : It feels so good to be overlooking my city from the top of the Galt House"
"31324","USER_10fd019c","Appalachia","That was a BS call."
"32149","USER_6a3deb93","Appalachia",""
"32150","USER_6a3deb93","Appalachia","smdh......there was something about her and we knew from the jump......"
"32151","USER_6a3deb93","Appalachia","RT : SMH . SMDH.....what did she do"
"32152","USER_6a3deb93","Appalachia"," hey we have the same birthday!!!!!!!"
"32153","USER_6a3deb93","Appalachia","less than 10 hours away!!!!! yay im excited.....is that too much, oh well who cares (insert kanye shrug)"
"32154","USER_6a3deb93","Appalachia",""
"32155","USER_6a3deb93","Appalachia",""
"32156","USER_6a3deb93","Appalachia"," thanks"
"32157","USER_6a3deb93","Appalachia"," yay thanks"
"32158","USER_6a3deb93","Appalachia","Got to say Happy Birthday to my birthday twins  and Bobbi Kristina Brown!!!!!!! March 4th is the best day to be born"
"32159","USER_6a3deb93","Appalachia","Well me and  are in this class again.....let's see if we can stay awake"
"32160","USER_6a3deb93","Appalachia"," oh wow...lol"
"32161","USER_6a3deb93","Appalachia","Still up when i know i should be sleep.....man i will probably regret it tomorrow"
"32162","USER_6a3deb93","Appalachia","If your not sleepy and bored come support the dancers at dance blue"
"32163","USER_6a3deb93","Appalachia","Now kappas there are kids here"
"32164","USER_6a3deb93","Appalachia","RT : the Kappa at the end of the show is Dope with the cane!....yes"
"32165","USER_6a3deb93","Appalachia","Can yall just bring out the E CHI already...."
"32166","USER_6a3deb93","Appalachia","You down with o.p.p...."
"32167","USER_6a3deb93","Appalachia","Yes diddy...."
"32168","USER_6a3deb93","Appalachia","Ghost town djs......YES"
"32169","USER_6a3deb93","Appalachia","Today is actual flip flop weather and I got mine on....wish it would stay like this"
"35175","USER_44387049","Appalachia"," "
"35176","USER_44387049","Appalachia"," you attend SFA?"
"35177","USER_44387049","Appalachia",""
"35178","USER_44387049","Appalachia",""
"35179","USER_44387049","Appalachia",""
"35180","USER_44387049","Appalachia"," imitrex is the bomb...you'll be on spaceships."
"35181","USER_44387049","Appalachia"," LoL I burn my so much during the day I had to get the spare battery holster! Gotta luv the "
"35182","USER_44387049","Appalachia","This is my HOUSE cut that t.v. off j/k enjoy ur stay up hir ladies "
"35183","USER_44387049","Appalachia","Wtf can't I get wifi on my touch from...this side post "
"35184","USER_44387049","Appalachia"," LoL...u got the right mind set!"
"35185","USER_44387049","Appalachia","Dang this gatorade is amazing..."
"35186","USER_44387049","Appalachia","Dinner tonite was so amazin go c.a.d stew chicken"
"35187","USER_44387049","Appalachia"," 1 taker on the Hen!"
"35189","USER_44387049","Appalachia","Gr8t movie"
"35190","USER_44387049","Appalachia","Gracious"
"35193","USER_44387049","Appalachia","I want too expand my kitchen...huh I gotta get up and start cooking soon"
"35194","USER_44387049","Appalachia","damn BET is officially whack even though i stopped watching it a yr ago "
"35763","USER_059de8c0","Appalachia","I can't wait! :D"
"35764","USER_059de8c0","Appalachia","I feel like Chris Brown hold himself back with songs like ""I Invented Head"" .. Think about it .. Usher would never do that."
"35765","USER_059de8c0","Appalachia","Idk I think Chris coulda came better with this mixtape.. That's all"
"35766","USER_059de8c0","Appalachia","I saw Brooklyn's Finest last night .. Good movie. Weak ending."
"35767","USER_059de8c0","Appalachia","3rd inning already.. Great let's keep it moving."
"35768","USER_059de8c0","Appalachia","Skinny Jeans and Polo boots. Hell naw."
"35769","USER_059de8c0","Appalachia"," naw I'm in Kentucky"
"35770","USER_059de8c0","Appalachia","RT :  Thank u very much &lt; no prob!"
"35771","USER_059de8c0","Appalachia","RT :  are you being a supportive wife? Lol :) &lt; Lol! Yes! ... I was in the stands like let's go 21!!!"
"35772","USER_059de8c0","Appalachia","RT : I'm enjoying my rebellious lil sister  tweets today lol &lt; lol good tweets! I'm coming over this week!"
"35773","USER_059de8c0","Appalachia"," just called me making fun of the fact that I been at baseball games non stop since yesterday. Lol"
"50028","USER_72f601cf","Appalachia","RT : RT : Man "
"50029","USER_72f601cf","Appalachia","I need a fat girl that "
"50030","USER_72f601cf","Appalachia",""
"50031","USER_72f601cf","Appalachia",""
"50032","USER_72f601cf","Appalachia",""
"50033","USER_72f601cf","Appalachia"," yup"
"50034","USER_72f601cf","Appalachia",""
"50035","USER_72f601cf","Appalachia",""
"50036","USER_72f601cf","Appalachia"," it lowkey hurts"
"50037","USER_72f601cf","Appalachia","While I'm thinking I've been a asshole this year and I owe  a apology... I just wanna apologize for being immature"
"50038","USER_72f601cf","Appalachia"," it does"
"50039","USER_72f601cf","Appalachia"," smh.. I dont see how men could like other men with soo much pussy out here"
"50040","USER_72f601cf","Appalachia"," Your right I dont"
"50041","USER_72f601cf","Appalachia"," Hell naw.. And I made sure I came hella Quick.... Smh thats not like me but I couldnt stay around"
"50042","USER_72f601cf","Appalachia"," you think you know what?"
"50043","USER_72f601cf","Appalachia"," ok i got you"
"50044","USER_72f601cf","Appalachia"," Lmfao Damn you Nigga!!!... Fuck yo couch"
"50045","USER_72f601cf","Appalachia"," Bklah.. soo what do you look like?"
"50046","USER_72f601cf","Appalachia"," lol whats that!"
"50047","USER_72f601cf","Appalachia","I gave u all of em.. check you mentions"
"50048","USER_72f601cf","Appalachia"," lol im not"
"50049","USER_72f601cf","Appalachia","I bet one of the "
"50050","USER_72f601cf","Appalachia"," aiit"
"50051","USER_72f601cf","Appalachia","RT : Im on the next flight to FAMU .. a bottle of GREY GOOSE & Some of them broads ... AND I WILL BE A TT on TWITTER"
"50052","USER_72f601cf","Appalachia","Yo Im going international Like "
"50053","USER_72f601cf","Appalachia"," lmao your right... your right smh ha ha"
"50054","USER_72f601cf","Appalachia",""
"50055","USER_72f601cf","Appalachia"," lol u always have to turn everything I say into something "
"50056","USER_72f601cf","Appalachia"," "
"50057","USER_72f601cf","Appalachia",""
"50058","USER_72f601cf","Appalachia","Yo  and  are "
"50059","USER_72f601cf","Appalachia",""
"50060","USER_72f601cf","Appalachia"," yay! lol"
"50061","USER_72f601cf","Appalachia"," lol Hell yea. Bro Remember We used to Ram each other's Cars Smh.. I used to always fuck up What ever your cars name was"
"50062","USER_72f601cf","Appalachia"," lmao He was about to take yo car and take her to the Chop shop fool"
"50063","USER_72f601cf","Appalachia",""
"50064","USER_72f601cf","Appalachia"," bhahahha"
"50065","USER_72f601cf","Appalachia"," "
"50066","USER_72f601cf","Appalachia"," lol"
"50067","USER_72f601cf","Appalachia"," are you serious????"
"50068","USER_72f601cf","Appalachia"," bhahahahahaha"
"50069","USER_72f601cf","Appalachia"," lol "
"50070","USER_72f601cf","Appalachia"," want me to call the security guy??"
"50071","USER_72f601cf","Appalachia"," lol"
"50072","USER_72f601cf","Appalachia","Yo "
"50073","USER_72f601cf","Appalachia"," lol ill syop "
"50074","USER_72f601cf","Appalachia"," I agree.. I'm addicted to "
"50075","USER_72f601cf","Appalachia"," ok spread the word"
"50076","USER_72f601cf","Appalachia"," aiit good look cuz"
"50077","USER_72f601cf","Appalachia","Does laughing  your own tweet equal to liking your status on FB??"
"50078","USER_72f601cf","Appalachia"," lmfao right.. And very tru"
"50079","USER_72f601cf","Appalachia"," cum! Lol"
"50080","USER_72f601cf","Appalachia","I miss football, track, baseball, and wrestling "
"50081","USER_72f601cf","Appalachia","Yo This tweet Goes to the girls who choose to Fuck with "
"50082","USER_72f601cf","Appalachia","Yo.. "
"50083","USER_72f601cf","Appalachia","I weigh 600 pounds and I have a bathtub full of burgers "
"50084","USER_72f601cf","Appalachia","I fuck on the first 5 minutes "
"50085","USER_72f601cf","Appalachia"," bhahhaha hell yea"
"50086","USER_72f601cf","Appalachia",""
"50087","USER_72f601cf","Appalachia",""
"50088","USER_72f601cf","Appalachia","RT :  I JUST FOUND MY BROTHER VIA TWITTER AINT THAT BOUT A BITCH LMAOO--- lmfao hell naw.. Our mom is a alien tho"
"50089","USER_72f601cf","Appalachia","RT : "
"50090","USER_72f601cf","Appalachia"," "
"50091","USER_72f601cf","Appalachia"," man wtf she playing with my money"
"50092","USER_72f601cf","Appalachia","So the sign says "
"50093","USER_72f601cf","Appalachia","RT : "
"50094","USER_72f601cf","Appalachia"," lol geez give me. About 9 hours Ill b there"
"50095","USER_72f601cf","Appalachia","S/O to  .. whats Goodie?"
"50096","USER_72f601cf","Appalachia"," lol"
"50097","USER_72f601cf","Appalachia","  ---IK smfh"
"50098","USER_72f601cf","Appalachia"," thanks boo"
"50099","USER_72f601cf","Appalachia",""
"50100","USER_72f601cf","Appalachia"," hun??"
"50101","USER_72f601cf","Appalachia",""
"50102","USER_72f601cf","Appalachia"," o really?? Lol"
"50103","USER_72f601cf","Appalachia"," lol sorry"
"50104","USER_72f601cf","Appalachia"," studying... What's good??"
